id,month,skills,has_skills,full_text
48750628,2026-07,AI|augmented reality|computer programming,1,"MassChallenge | Chief Technology Officer | Boston, MA | HYBRID (2 days/week in office preferred) | Full-time | $180k-$200K + great benefits/WLB Hi HN! I'm posting my own backfill, as I'm leaving MassC"
48751339,2026-07,computer programming|firmware|robotics,1,"Fluidstack | SWE, SRE, Infrastructure, Security, Product, Design | SFO, SEA, NYC, ATX (Onsite)| Full-time | fluidstack.io Fluidstack is building supercomputers for hyperscalers and frontier labs. We d"
48748407,2026-07,Deel|geographic information systems,1,"Yuzu Health (yuzu.health, Series A) | Location: New York City (Flatiron) | ONSITE Pitch: Yuzu is not a wrapper, point solution, or integration on top of something. Our platform makes it easy for anyon"
48751068,2026-07,BigQuery|SQL|computer programming,1,"IPinfo.io | Data Engineer | REMOTE (Anywhere) | Full-time IPinfo is a leading provider of IP address data, including geolocation, VPN and residential proxy detection, mobile carrier data, and over 20 "
48748749,2026-07,AI|Kubernetes|React|React Native,1,"Wildflower Health | Junior Software Engineer | Remote (US) | Full Time Wildflower provides a modular suite of software, support, and services, partnering with healthcare providers and payers at any st"
48787393,2026-07,computer programming,1,"Racct | Senior Flutter/Dart Product Engineer | Remote, US overlap preferred | Contract/part-time/full-time | Flutter, Dart, Firebase, Jaspr |  https://gist.github.com/jackocyber/6c63ab1fe2f753880bc63a"
48751006,2026-07,AI|learning management systems,1,"Distru ( https://www.distru.com ) | Senior Software Engineer | USA | REMOTE (Americas & Europe) | Full-Time Distru is the #1 ERP in the cannabis industry, $3B in annual sales flows through our platfor"
48758483,2026-07,AWS|PostgreSQL|Postgresql|Ruby,1,"Rail Europe ( https://wwww.raileurope.com/ ) | Hiring in Paris and REMOTE | Senior SWE | Full-time Rail Europe is a global travel tech company and the reference brand for European train booking.
We're"
48762916,2026-07,LLM,1,"Kog ( https://kog.ai ) | GPU Engineer | Paris, France | REMOTE within a Europe-compatible timezone, one week per month onsite in Paris We are hiring a GPU Engineer to work on the fastest LLM inference"
48760010,2026-07,AI|LESS|computer programming|computer technology|go|hardware testing methods|learning management systems,1,"Pango (YC S26)| Founding Full-stack Software Engineer | On-site (hybrid) in Stockholm, Sweden (Visa Sponsorship possible) | Full time
Pango is building the world's first Agentic Operating System for e"
48780213,2026-07,AI|AWS|Azure|GCP|ML|PyTorch|Python|Python (computer programming)|TensorFlow|hardware testing methods,1,"Can you change this to the following: ML6 | Senior AI Engineer | Python, TensorFlow, PyTorch, GCP, AWS, Azure | Full-time | Amsterdam, Berlin, Munich, Eindhoven, Ghent (EU) On-site/hybrid We are an AI"
48764582,2026-07,Go|Kotlin|MongoDB|PHP|Python|React|Ruby|Rust|Swift|geographic information systems|integrated development environment software,1,SerpApi | Junior to Senior Fullstack Engineer multiple positions | Customer Success Engineer | Senior Content Specialist | SEO Specialist | Python/Ruby/PHP/JS/Rust/Kotlin/Swift/Go/PHO Developer Advoca
48779432,2026-07,ML|electronic communication|geographic information systems,1,Hi! My name is Sophia. I’m the Co-Founder and CEO of Sonibel Instruments. We’re a hardtech startup with the mission of modernizing manufacturing so we can keep up with the world’s growing demand for u
48761162,2026-07,AI|LLM|PLaMo|R|learning management systems,1,"Preferred Networks | Tokyo or Remote in Japan | Full-time |  https://www.preferred.jp/en Preferred Networks is an AI company based in Tokyo working across the stack, from AI chips and computing infras"
48757283,2026-07,Deep|ML|Nature|learning management systems,1,"Prior Labs | Berlin / Freiburg / NYC | ONSITE | Full-time | Multiple Roles |  https://priorlabs.ai/ Deep learning transformed text and images but mostly skipped tables, even though they're behind most"
48756639,2026-07,Django|GCP|PostgreSQL|Python|Python (computer programming)|React|React Native|computer programming|create prototype of user experience solutions|geographic information systems,1,"Dashdoc | Product/Software Engineer, BeNeLux Expansion | Dutch-speaking | REMOTE / EU | Full-time | €50k–€80k | React, React Native, Python/Django, PostgreSQL, GCP Dashdoc is a SaaS Transport Manageme"
48756811,2026-07,Unclassified,0,"Annex Risk | Full-stack + Backend Engineer | Bay Area, Austin | Full-time The cost of homeowners insurance, especially in natural catastrophe prone areas, has skyrocketed in recent years. Annex is sol"
48751913,2026-07,RAGE (digital game creation systems)|geographic information systems,1,"ALBERT | REMOTE ALMOST ANYWHERE IN THE WORLD| Hiring principal and distinguished engineers to build net new products | up to ~ $750k
Hiring: exceptional consumer product engineers at Albert. We're a c"
48749718,2026-07,AI|geographic information systems,1,"Kadoa | Software & Data Engineers | Remote | Full-Time |  https://kadoa.com Kadoa is the web data layer for finance. We use coding agents to build, monitor, and repair deterministic data pipelines for"
48750474,2026-07,AI|computer graphics|computer vision|machine learning|robotics,1,"Bucket Robotics (YC S24) | Senior Fullstack Engineer | San Francisco, CA (On-site) Bucket Robotics turns CAD files into production-ready computer vision models that detect defects instantly with zero "
48750767,2026-07,computer technology|geographic information systems|learning management systems,1,"Yardstik | Senior Software Engineer | Minneapolis, MN | $120,000 - $200,000 Yardstik is a start-up software company with a mission of building trust and safety into the Internet Economy. The world of "
48749101,2026-07,AWS|C++|DevOps|GEO|Kubernetes|Python|Terraform|algorithms,1,"Ecosmic | Senior DevOps Engineer | Remote (Italy) | €50,000–€60,000 Ecosmic is on a mission to reduce threat exposure in space by building software for Space Situational Awareness. To achieve this, we"
48754238,2026-07,geographic information systems,1,"Column ( https://column.com/ ) | San Francisco, CA (ONSITE) | Full Time | Software Eng (Infrastructure), Software Eng (Backend), Software Eng (Product) Column is building the infrastructure that power"
48748697,2026-07,geographic information systems|learning management systems,1,"Friendly Captcha | Developer Relations | PART-TIME or FULL-TIME | Munich area, Germany |  https://friendlycaptcha.com At Friendly Captcha we do one thing and we do it well: we protect websites from ma"
48752134,2026-07,AWS|Ansible|DevOps|Go|Kubernetes|SaltStack|Terraform|computer programming|computer technology|geographic information systems|go,1,Spacelift | Remote (Europe) | Full-time | Senior Software Engineer | $80k-$110k+ (can go higher) We're a VC-funded startup (recently raised $51M Series C) building an infrastructure orchestrator and c
48753234,2026-07,JavaScript|NestJS|PostgreSQL|React|React Native|TypeScript|Typescript,1,"Solace Health | 1st Staff Mobile Engineer + Multiple Product Engineering Roles | REMOTE (US) | Full-time | No visa sponsorship offered We're Solace Health. In four years, we've provided free healthcar"
48751039,2026-07,AI|Airflow|Python|SQL|computer technology|dbt,1,"Forecasting Research Institute (FRI) | Data Engineer | REMOTE | Full-time We're a ~20-person nonprofit doing forecasting research on high-stakes problems, including AI progress, biosecurity, and nucle"
48772462,2026-07,Python|Python (computer programming)|algorithms|docker,1,Senior Python Backend Engineer | REMOTE (EMEA/APAC) We’re looking for Python backend engineers to work on a trustless supercluster of performance-proofed GPU-enabled sandboxed docker container runners
48753172,2026-07,AI|AWS|JavaScript|Node.js|Python|React|TypeScript|computer programming|geographic information systems,1,"Ojin | Product Engineer | HYBRID (Berlin) or REMOTE (CET ±2h) | Full-time Hi HN! I'm Seema, Tech Recruiter at Ojin, and we're looking for a Product Engineer to join our small team. We build the infras"
48768633,2026-07,AI|computer programming|learning management systems|python,1,"Weave Bio | Full time |  https://weave.bio/careers  | Series A
Weave Bio has developed an AI-native platform to help research and discovery scientists get through the FDA regulatory submissions proces"
48756786,2026-07,AI|LLM|Rust|geographic information systems,1,"ProxyBase ( https://proxybase.xyz ) | Rust Backend Engineers & Full-Stack Developers | Remote (Global) | Full-Time | $100k-$160k + Equity Hey HN, we’re ProxyBase. We’re building an API-first, fully he"
48749443,2026-07,AI|computer programming,1,"Hey HN! Air Space Intelligence ( https://www.airspace-intelligence.com ) is hiring in Boston. We're a frontier AI and product company for critical industries and defense, backed by a16z. Last week, th"
48751855,2026-07,Ruby|Ruby (computer programming)|computer programming|service-oriented modelling,1,"AREO | Remote (EU) | Full-Time | Equity | Roles: [Engineering Manager (Ruby on Rails), Lead Product Engineer (Ruby on Rails)] My name is Marius and I am the CTO at AREO ( https://goareo.com/ ). AREO, "
48752786,2026-07,Kubernetes|MongoDB|database,1,"MongoDB | Senior/Staff/Lead SRE and Infra SWE | REMOTE OR HYBRID (US, Ireland) | Full-Time We are looking for experienced Site Reliability Engineers and Infrastructure Software Engineers to help build"
48747990,2026-07,AI|Cursor|computer programming|geographic information systems,1,"We The Flywheel | AI-Native Engineers & Operators | REMOTE (worldwide) | Contract / Part-time (10–40 hrs/wk) We're a remote-first digital product studio building across sports media, AI, fitness, and "
48749540,2026-07,AI|go,1,"Rho | Software Engineer | NYC (Soho) | ONSITE | Full-time | $170K-$270K + equity |  https://rho.co/ Rho is the modern banking platform built for startups: open accounts, issue cards, manage expenses, "
48748705,2026-07,C++|Go|JavaScript|Javascript|Python|Ruby|Rust|TypeScript|Typescript|create prototype of user experience solutions|geographic information systems,1,"Fastly | Software Engineers (Senior, Staff, Principal) | REMOTE or ONSITE (multiple countries) | Full-time When you look at the headers of major websites, you’ll see us. If it has to be performant, se"
48748034,2026-07,CI/CD|Rust|firmware,1,"Anori Tech | Embedded Rust Engineer | Hamburg, Germany | HYBRID | Full-time |  http://anoritech.com/ Apply here:  https://nice-channel-658.notion.site/Embedded-Rust-Engineer-... We're building a softw"
48749201,2026-07,AWS|Angular|DevOps|Java|JavaScript|Kubernetes|Python|SQL|Terraform|Trino|TypeScript|kubernetes|terraform,1,"Splash Tech| Backend and Devops Mid-Senior/Senior | Remote( +-2 EU CET) |  Full Time |  https://splash.tech/ We’re a small UK-based free-to-play gaming company with a distributed EU team, growing fast"
48782067,2026-07,AI|PostSilo,1,"PostSilo is a privacy-first company building an AI automation platform for professional services firms that handle sensitive, high-volume client work. We're hiring two founding engineers to take the p"
48749343,2026-07,algorithms,1,PlantingSpace | Full-time | Remote (EU time zone) + Quarterly Meet-ups |  https://planting.space We're building a system that represents domain knowledge as modular probabilistic models — making analy
48748003,2026-07,AI|LLM|geographic information systems,1,SmarterDx | 150-250k+ + equity + benefits | Remote (US only) | Multiple roles |  https://smarterdx.com/careers SmarterDx builds clinical AI for one of healthcare’s most broken systems: how hospitals g
48750150,2026-07,JavaScript|React|Ruby|TypeScript|geographic information systems,1,"Company: Jukebox Health
Job title: Senior Fullstack Engineer
Role type: Full-time
Location: Remote (US)
Salary range: $180.000-210,000/year + company equity
Company stage: Series A (1-50) What’s excit"
48778245,2026-07,AI,1,Flotive AI |  https://flotive.ai  | Founding Software Engineer | Jersey City / New York Metropolitan Area / NYC Area | Onsite We're building AI that helps accelerate permitting and regulatory complian
48769989,2026-07,Python|SQL|Snowflake|business intelligence|data engineering,1,L'Occitane en Provence North America | Data Engineer / Platform Owner | Full Time | New York City (Midtown Manhattan) | On-Site (3x/week) | $110k ~ $120k (negotiable) | No visa sponsorship offered |  
48772521,2026-07,PostgreSQL|Python|R|SQL|Source (digital game creation systems)|database|learning management systems,1,"Odoo | Software Developer | Hybrid (Belgium, 3 days/week) | Full-time | Visa + €10k Signing Bonus |  https://www.odoo.com/r/4zN Odoo builds open-source business apps used by millions. We're hiring sof"
48766311,2026-07,AI|Nature|computational biology|supercomputing,1,"Radical Numerics | San Francisco, ONSITE (also Tokyo for some roles) | Full-time |  https://jobs.ashbyhq.com/radical-numerics Radical Numerics is an AI research lab building general biological intelli"
48749051,2026-07,geographic information systems|robotics,1,"MONUMENTAL |  https://www.monumental.co/  | Amsterdam, The Netherlands | Full Time | Onsite We make robots that autonomously construct buildings, starting with bricklaying. There's a lot of vapourware"
48761138,2026-07,Go|Next.js|React|geographic information systems,1,"Makeship | Senior Software Engineer + Staff Engineer (Systems & Integrations) | Toronto, Canada | REMOTE (Canada only) Makeship empowers influencers, creators, and brands of all sizes to develop and l"
48761457,2026-07,AI|AWS|GCP|Grafana|JavaScript|Prometheus|PyTorch|Python|R|Terraform|TypeScript|r|robotics,1,Runway | Trust & Safety Engineer |  London / NYC / SF / Seattle / Remote (US + Europe) | Full-time We're hiring a Trust & Safety Engineer to join Runway's AI Safety and Responsibility team. Runway bui
48750829,2026-07,AWS|Docker|PostgreSQL|Python|S18|Terraform|computer technology,1,"Enveritas (YC S18, non-profit) | Backend Software Engineer | Remote (Global) |  https://enveritas.org/jobs/ Enveritas is a 501(c)(3) nonprofit working on sustainability issues facing smallholder coffe"
48772824,2026-07,JavaScript|MongoDB|Node.js|Raycast|Redis|TypeScript|Typescript|computer programming|hardware testing methods,1,"Featurebase | Full-stack Product Engineer | REMOTE (EU) | Full-time Modern customers support & product feedback platform powering thousands of teams, including Lovable, Raycast, and n8n. Fully bootstr"
48749843,2026-07,JavaScript|PostgreSQL|TypeScript|Typescript|electronic communication,1,"Vitalize | Full-time Engineer | Remote (US, SF in-person preferred) What we do: We're a Series A, ~50 person company building the operating system for hospital labor and capacity. Hospitals today manu"
48775598,2026-07,AWS|JavaScript|Python|TypeScript|augmented reality|geographic information systems,1,"Confido | Forward Deployed Engineer | $200-270k BASE | ON-SITE (NYC, Chelsea) | Full-time We manage over $3B for CPG brands like OLIPOP, Tropicana, and Dr. Squatch. We 5x'ed revenue last year and are "
48761473,2026-07,Redis|Rust,1,"Mainmatter ( https://mainmatter.com/rust-consulting/ ) | REMOTE (EU) | Rust Engineering Consultant | Full-time | 80-100k€ Mainmatter ( https://mainmatter.com ), the company behind EuroRust ( https://e"
48764956,2026-07,AI|AWS|JavaScript|Python|TypeScript|web strategy assessment,1,Cambium Assessment Inc | Senior Software Engineer (AI Applications) | Remote (US) | Full-time | No Visa Sponsorship | $140K - $170K |  https://www.cambiumassessment.com Cambium Assessment is a leader 
48774583,2026-07,Kotlin|Outsourcing model|Rust|Swift|Swift (computer programming)|iOS,1,"Amo | Senior Software Engineers (Rust, iOS, Android) | Paris, France | ONSITE | Full-time | Visa Sponsorship At amo, we are building consumer social apps designed to get people off their phones and in"
48762099,2026-07,AI|Azure|CI/CD|DevOps|GitHub Actions|R|Terraform,1,"SouthState Bank | HYBRID — Charleston SC, Columbia SC, Winter Haven FL, or McKinney TX | Full time | U.S. work authorization required SouthState is actively hiring for two engineering roles and commit"
48762195,2026-07,AI|LLM|Outsourcing model|React|blockchain consensus mechanisms|computer programming|electronic communication|hardware testing methods,1,Vertex Inc  https://www.vertexinc.com/  | AI Product Engineer | Full-time | US | $104.9k–$136.4k + bonus Vertex is hiring an AI Product Engineer to build production AI products for real enterprise wor
48775022,2026-07,AI|Excel|computer technology|python,1,Kinxshn | Forward Deployed Engineer - backend - python | REMOTE (Europe) | Full time | Funded We build AI agents that run real operations. Humans talk to our agents to run commercial real estate: leas
48766112,2026-07,AI|computer technology|geographic information systems,1,"We are hiring full-stack and applied AI engineers, as well as a UI designer, for in-person roles in NYC. Our product helps everyone make better legal decisions by better understanding the law. About o"
48761585,2026-07,AI|ML|augmented reality|computer science|computer vision,1,"Stellar Science  | Hybrid (USA) Albuquerque NM, Washington DC (Tysons VA), Dayton OH | Full time, interns/co-ops | U.S. citizenship required |  https://www.stellarscience.com Company : We're a small s"
48765345,2026-07,AI|AWS|Django|Docker|JavaScript|LLM|Next.js|Python|React|Redis|TypeScript|geographic information systems,1,DrSwarm | Founding Engineer (Full-Stack) | REMOTE (US or LATAM; must overlap with US Pacific hours) | Full-time or Contract to Full-time DrSwarm is building AI-driven workflow automation for healthcar
48762979,2026-07,RAGE (digital game creation systems)|augmented reality|computer programming|geographic information systems,1,Oklo | Remote (US) or Santa Clara or Brooklyn | Full time |  https://oklo.com Join us in pioneering the next generation of nuclear reactors! You'll leverage your software skills alongside nuclear engi
48748393,2026-07,AI|JavaScript|Python|Python (computer programming)|TypeScript,1,"Kyra Health | Senior & Staff Product Engineers | Remote (USA) We’re building a national ICHRA platform at the intersection of healthcare, fintech, compliance, and AI. Implementation is getting cheaper"
48751740,2026-07,geographic information systems,1,"OneCrew | Multiple Roles | ONSITE / HYBRID | San Francisco, CA OneCrew is the leading full-business platform system, purpose-built for top asphalt and concrete businesses to win more jobs, scale faste"
48760900,2026-07,AWS|Databricks|Go|Kubernetes|Python|Python (computer programming)|Rust|SaaS,1,"Tower (tower.dev) | Senior Backend / Platform Engineer | London or Berlin | HYBRID | Full-time Tower is a Python-native serverless data platform. Data teams write plain Python, and we handle packaging"
48762674,2026-07,Ruby|Ruby (computer programming),1,"Perry Street Software |  https://www.perrystreet.com  | Remote | Full-Time | Global Perry Street Software, the largest independent publisher of LGBTQ+ apps globally and creator of SCRUFF (www.scruff.c"
48750675,2026-07,AI|C#|computer programming,1,RedLine Solutions is hiring a fully remote mid-level C#/.NET developer. We are looking at an early September start date. I'm posting this way ahead of time to try something weird: If you are an intere
48760654,2026-07,AI|computer programming|database|go,1,"Logen.io | Founding Full-stack / AI Engineer | Bengaluru, India | REMOTE | Full-time / Contract Logen.io is building an AI app builder for real production apps — not just toy prototypes. The goal is t"
48765578,2026-07,APL|C++|R|geographic information systems,1,"Johns Hopkins Applied Physics Laboratory (JHU APL) | Graphics Software Engineer | Laurel, MD | ONSITE | Full-time | Secret clearance | $105k-$290k |  https://careers.jhuapl.edu/jobs/59329 APL is hirin"
48759226,2026-07,ML|machine learning,1,"G-Research | London, UK | On-site |  https://www.gresearch.com/ We’re a quantitative research and technology firm bringing together world-class researchers and engineers to tackle complex problems in "
48767397,2026-07,AI|JavaScript|Tailwind|TypeScript|Typescript,1,"3Play Media | Principal Front-End Engineer (Growth) | Boston, MA | 1-day-in-office hybrid or fully remote (USA only) | Full-time | 3playmedia.com | $200–250k + bonus + equity 3Play makes content acces"
48765749,2026-07,JavaScript|Outsourcing model|React|TypeScript|Typescript|computer programming,1,Relevant Healthcare | Software Engineers (multiple levels) | Remote (US/Canada) | Full-time Relevant builds a data platform that helps safety-net healthcare providers deliver better care using data fr
48765532,2026-07,computer programming|geographic information systems,1,"PostHog | Full-Time | Product engineers, Technical CSMs, Technical AEs | REMOTE (all remote) | Hiring GMT-8 to GMT+2 PostHog makes dev tools that help product engineers build successful products. * we"
48755303,2026-07,ML|PyTorch|Python|cloud technologies|data science|geographic information systems|machine learning|numpy|pandas,1,Flow Traders | Research Engineer | Hong Kong/ London (onsite) | Full Time | Visa | Relocation Flow Traders is a leading proprietary trading firm with an entrepreneurial and innovative Tech culture at 
48751092,2026-07,AI|FastAPI|Lantern|Next.js|Python|Python (computer programming)|React|computer programming|integrated development environment software,1,"Lantern ( Series A )  | Software Engineers (Python, Full-Stack) | NYC (Onsite) | Full-time | withlantern.com
Lantern is building AI-powered revenue intelligence—autonomous agents that turn cold outrea"
48770198,2026-07,Ruby|Ruby (computer programming)|electronic communication,1,Tax Rails | Ruby on Rails Engineer | Full-Time | REMOTE (UTC−8 to UTC+2) | $85k – $125k + Equity + benefits |  https://taxrails.com Tax Rails is building TurboTax for payroll taxes — we simplify the p
48749072,2026-07,AI|BigQuery|CI/CD|Docker|GCP|Git|Java|Python|Rust|SQL|computer technology|data engineering|digital media,1,"DoubleVerify (DV Scibids) | Sr. Data Engineer I | ONSITE/HYBRID - New York, NY (3x/week) | Full-time | $89K–$178K DV Scibids is the AI-powered digital campaign activation arm of DoubleVerify — the mar"
48751162,2026-07,AI|ML|computer programming|computer technology|machine learning|robotics,1,"Aurelius Systems | Defense Tech | San Francisco | ONSITE We fuse AI, robotics, and directed energy for autonomous cUAS. We build laser weapons to shoot down drones — autonomous, edge-deployed directed"
48752812,2026-07,Go|JavaScript|Kubernetes|React|TypeScript|computer programming|mobile device management,1,"Oneleet (YC S22) | Multiple Roles | US & NATO Countries | Remote | Full-time Oneleet is an all-in-one cybersecurity startup that has built its own Attack Surface Monitoring (ASM), Code Scanner, Depend"
48767937,2026-07,AI|JavaScript|PostgreSQL|React|React Native|Scala|TypeScript|computer programming|iOS,1,"Klutch AI | Mobile Engineer | Seattle, onsite | Full-time
 https://klutch.ai/ We’re building an AI platform for construction: offline-first mobile/web apps that automate jobsite workflows, understand "
48754582,2026-07,AI|JavaScript|Kafka|LLM|Python|Rust|TypeScript|computer programming|geographic information systems,1,Obsidian Security | Staff Software Engineer | Philadelphia or Palo Alto | Full-time | $176k-$196k + equity + 401k |  https://job-boards.greenhouse.io/obsidiansecurity/jobs/51527... We secure the SaaS 
48754223,2026-07,DevOps|Outsourcing model|digital identity management,1,"WME (William Morris Endeavor) | Multiple Senior SWE & DevOps | Remote | Full Time WME is a leading global talent and entertainment agency, representing top film, TV, music, sports, and literary talent"
48748402,2026-07,GCP|JavaScript|Kubernetes|React|React Native|TypeScript|computer programming|geographic information systems,1,Odin | Lead Platform Engineer & Lead Software Engineer | Remote (US) | Full-time Odin is the workforce visibility and compliance platform for critical infrastructure. We protect the world's largest co
48754324,2026-07,AI,1,"Adyen ( https://www.adyen.com/ ) | San Francisco, CA (HYBRID) | Full Time | Member of Technical Staff
Adyen is a publicly traded fintech powering e2e payments and financial products across the globe. "
48753025,2026-07,AI|JavaScript|React|React Native|TypeScript|computer vision,1,"AveryIQ (YC W24) | Staff Software Engineer | Remote | Full-time AveryIQ is a full-stack property management platform competing against Appfolio, Yardi, Entrata. We think property management is a domai"
48757141,2026-07,AI|computer programming|hardware testing methods,1,Phaselaw | Product Engineer | Remote (US) | Full-time Phaselaw ( https://phase.law ) is building the AI-native eDiscovery platform for in-house legal and privacy teams. We save teams thousands of hour
48753050,2026-07,AI|ML|computer technology|geographic information systems|go,1,"Stealth | Founding Engineer | NYC | ONSITE | Full-time | $180k-$220k base + equity We're working in the AI for science space, specifically at the point of experimental execution.
Scientific labs run o"
48749995,2026-07,MongoDB|Node.js|React|Shopify|computer programming|geographic information systems|hardware testing methods,1,"Storepass | Senior Software Engineer, Quality Assurance, Sales and Marketing, Customer Service Representative | ONSITE, Burlingame, CA | Full-Time | $40k-$150k Storepass is a profitable SaaS company h"
48758445,2026-07,geographic information systems,1,"Aurora Energy Research | Senior & Junior Software Engineers | Hybrid in Oxford, UK | full-time |  https://careers.auroraer.com/ We’re hiring multiple passionate software developers to help build innov"
48760559,2026-07,AI|Go|Python|Python (computer programming)|data analytics|sensors,1,"Recycleye | Data Scientist | London | 2-3x/week ONSITE | Mid to Senior level Recycleye and CP Group build recycling plants, and are forming a new team to provide data analytics and optimisation to rec"
48756101,2026-07,ASP.NET|C#|JavaScript|React|TypeScript|geographic information systems,1,"Rangeview ( https://rangeview.com/ ) | Full-Stack Software Engineer | El Segundo, CA | ONSITE | $108k–$154k + equity Rangeview is building the foundry system that reindustrializes America. We apply ad"
48757527,2026-07,computer technology|geographic information systems,1,"Wheelhouse | Partnership Support Engineer, Senior Data Engineer, Full Stack Engineer | REMOTE (PT to CET preferred) | Full-time |  https://www.usewheelhouse.com/ Wheelhouse is a revenue management pla"
48755638,2026-07,AI|computer programming|geographic information systems,1,"Rivio.ai | Senior / Staff Software Engineer | SF, hybrid/remote | $200-$250k + equity | Apply:  https://www.rivio.ai/careers/senior-software-engineer-ai Rivio embeds procurement intelligence directly "
48752727,2026-07,computer programming,1,"Hiya | Seattle/London | Full-time | Hybrid Hiya is a Seattle-based voice security company whose Voice Intelligence Platform protects over 500 million users worldwide from spam, fraud, and deepfake sca"
48749482,2026-07,AI|Swift|iOS,1,"Beacon AI | San Carlos, CA | Hybrid (On-Site) | Full-Time | www.beaconai.co Beacon AI builds intelligent systems that make aviation safer and more autonomous. We’ve completed multiple DoD programs and"
48754333,2026-07,AI|computer programming|learning management systems,1,"Ro (ro.co) | direct-to-patient telehealth | NYC (hybrid, 2x a week in office) Lots of open eng roles :) but we want to specifically highlight a brand new one for us:
 - Senior AI Engineer:  https://jo"
48752047,2026-07,computer programming,1,"OpenRent | London, UK | Full-Time | ONSITE+PART REMOTE |  https://www.openrent.co.uk What sucked the last time you rented a house or flat? Come and fix it. OpenRent is force for good in an industry ta"
48758207,2026-07,AWS|CoreConnect|Kotlin|Spring|computer programming,1,"CoreConnect | ONSITE (Abu Dhabi, UAE) | Senior SWE | Full-time | Visa Sponsorship | Relocation Package We are an autonomous robot orchestration platform already live and operating in the logistics and"
48753597,2026-07,AI|Ai|ML|S11|ai|computer vision|geographic information systems|iOS,1,"Puma.tech | Remote-first with PST overlap | iOS/MacOS, Android, Ai/ML, Growth |  https://puma.tech Hi all, I’m Yuriy, founder of Puma.tech. Prev. worked at Cloudant (YC S08), Meteor (YC S11), Parse (Y"
48752617,2026-07,AI|Python|React|data science,1,Kanary | Full Stack Engineer | Remote (US) | Competitive Salary + Equity + Benefits | Python / React Kanary is a personal security platform that monitors the web to identify and reduce risk based on a
48754536,2026-07,AI,1,Complement AI ( https://complement.ai ) | Member of Technical Staff | San Francisco or New York City | ONSITE | Full-time | $150K - $300K + Equity Complement builds AI that autonomously operates facto
48753329,2026-07,AWS|PHP|Python|React,1,"Nexvia | hybrid (EU) / onsite | Luxembourg, Luxembourg | Software engineer, senior, also looking for an intern Nexvia is a modern real estate agency. I bet you were not expecting to read this on Hacke"
48750129,2026-07,AI,1,"Back by Sequoia Capital, Peregrine is the operational AI platform powering decision making and operations SF / NYC / DC | In-office 4 days | $175,000 - $300,000 [Leadership] Engineering Manager, Platf"
48753928,2026-07,AI|Fable|computer programming|geographic information systems|learning management systems,1,"Surge AI ( https://surgehq.ai/careers ) | Software Engineers (full-stack / product) and Strategic Project Lead, and many more  https://surgehq.ai/careers  | Full-time | ONSITE SF or NYC | Remote Our m"
