id,month,skills,has_skills,full_text,role,skill_category
48775022,2026-07,AI|Excel|Python,1,Kinxshn | Forward Deployed Engineer - backend - python | REMOTE (Europe) | Full time | Funded We build AI agents that run real operations. Humans talk to our agents to run commercial real estate: leas,Backend Engineer,ML & AI
48766112,2026-07,AI,1,"We are hiring full-stack and applied AI engineers, as well as a UI designer, for in-person roles in NYC. Our product helps everyone make better legal decisions by better understanding the law. About o",General Software Engineer,ML & AI
48761585,2026-07,AI|Machine Learning,1,"Stellar Science  | Hybrid (USA) Albuquerque NM, Washington DC (Tysons VA), Dayton OH | Full time, interns/co-ops | U.S. citizenship required |  https://www.stellarscience.com Company : We're a small s",ML / AI Engineer,ML & AI
48765345,2026-07,AI|AWS|Django|Docker|JavaScript|LLM|NextJS|Python|React|Redis|TypeScript,1,DrSwarm | Founding Engineer (Full-Stack) | REMOTE (US or LATAM; must overlap with US Pacific hours) | Full-time or Contract to Full-time DrSwarm is building AI-driven workflow automation for healthcar,Frontend Engineer,ML & AI
48762979,2026-07,Unclassified,0,Oklo | Remote (US) or Santa Clara or Brooklyn | Full time |  https://oklo.com Join us in pioneering the next generation of nuclear reactors! You'll leverage your software skills alongside nuclear engi,Unclassified,Other
48748393,2026-07,AI|JavaScript|Python|TypeScript,1,"Kyra Health | Senior & Staff Product Engineers | Remote (USA) We’re building a national ICHRA platform at the intersection of healthcare, fintech, compliance, and AI. Implementation is getting cheaper",Backend Engineer,ML & AI
48751740,2026-07,Unclassified,0,"OneCrew | Multiple Roles | ONSITE / HYBRID | San Francisco, CA OneCrew is the leading full-business platform system, purpose-built for top asphalt and concrete businesses to win more jobs, scale faste",Unclassified,Other
48760900,2026-07,AWS|Go|Kubernetes|Python|Rust,1,"Tower (tower.dev) | Senior Backend / Platform Engineer | London or Berlin | HYBRID | Full-time Tower is a Python-native serverless data platform. Data teams write plain Python, and we handle packaging",Backend Engineer,Cloud
48762674,2026-07,Ruby,1,"Perry Street Software |  https://www.perrystreet.com  | Remote | Full-Time | Global Perry Street Software, the largest independent publisher of LGBTQ+ apps globally and creator of SCRUFF (www.scruff.c",Backend Engineer,Languages
48750675,2026-07,AI|C#,1,RedLine Solutions is hiring a fully remote mid-level C#/.NET developer. We are looking at an early September start date. I'm posting this way ahead of time to try something weird: If you are an intere,General Software Engineer,ML & AI
48760654,2026-07,AI|Go,1,"Logen.io | Founding Full-stack / AI Engineer | Bengaluru, India | REMOTE | Full-time / Contract Logen.io is building an AI app builder for real production apps — not just toy prototypes. The goal is t",General Software Engineer,ML & AI
48765578,2026-07,C++|R,1,"Johns Hopkins Applied Physics Laboratory (JHU APL) | Graphics Software Engineer | Laurel, MD | ONSITE | Full-time | Secret clearance | $105k-$290k |  https://careers.jhuapl.edu/jobs/59329 APL is hirin",General Software Engineer,Languages
48759226,2026-07,Machine Learning,1,"G-Research | London, UK | On-site |  https://www.gresearch.com/ We’re a quantitative research and technology firm bringing together world-class researchers and engineers to tackle complex problems in ",ML / AI Engineer,ML & AI
48767397,2026-07,AI|JavaScript|Tailwind|TypeScript,1,"3Play Media | Principal Front-End Engineer (Growth) | Boston, MA | 1-day-in-office hybrid or fully remote (USA only) | Full-time | 3playmedia.com | $200–250k + bonus + equity 3Play makes content acces",Backend Engineer,ML & AI
48765749,2026-07,JavaScript|React|TypeScript,1,Relevant Healthcare | Software Engineers (multiple levels) | Remote (US/Canada) | Full-time Relevant builds a data platform that helps safety-net healthcare providers deliver better care using data fr,Frontend Engineer,Languages
48765532,2026-07,Unclassified,0,"PostHog | Full-Time | Product engineers, Technical CSMs, Technical AEs | REMOTE (all remote) | Hiring GMT-8 to GMT+2 PostHog makes dev tools that help product engineers build successful products. * we",Unclassified,Other
48755303,2026-07,Cloud Technologies|Machine Learning|NumPy|Pandas|PyTorch|Python,1,Flow Traders | Research Engineer | Hong Kong/ London (onsite) | Full Time | Visa | Relocation Flow Traders is a leading proprietary trading firm with an entrepreneurial and innovative Tech culture at ,Backend Engineer,Other
48751092,2026-07,AI|FastAPI|Lantern|NextJS|Python|React,1,"Lantern ( Series A )  | Software Engineers (Python, Full-Stack) | NYC (Onsite) | Full-time | withlantern.com
Lantern is building AI-powered revenue intelligence—autonomous agents that turn cold outrea",Frontend Engineer,ML & AI
48770198,2026-07,Ruby,1,Tax Rails | Ruby on Rails Engineer | Full-Time | REMOTE (UTC−8 to UTC+2) | $85k – $125k + Equity + benefits |  https://taxrails.com Tax Rails is building TurboTax for payroll taxes — we simplify the p,Backend Engineer,Languages
48749072,2026-07,AI|BigQuery|Data Engineering|Docker|GCP|Git|Java|Python|Rust|SQL,1,"DoubleVerify (DV Scibids) | Sr. Data Engineer I | ONSITE/HYBRID - New York, NY (3x/week) | Full-time | $89K–$178K DV Scibids is the AI-powered digital campaign activation arm of DoubleVerify — the mar",Backend Engineer,ML & AI
48751162,2026-07,AI|Machine Learning,1,"Aurelius Systems | Defense Tech | San Francisco | ONSITE We fuse AI, robotics, and directed energy for autonomous cUAS. We build laser weapons to shoot down drones — autonomous, edge-deployed directed",ML / AI Engineer,ML & AI
48752812,2026-07,Go|JavaScript|Kubernetes|React|TypeScript,1,"Oneleet (YC S22) | Multiple Roles | US & NATO Countries | Remote | Full-time Oneleet is an all-in-one cybersecurity startup that has built its own Attack Surface Monitoring (ASM), Code Scanner, Depend",Frontend Engineer,Languages
48767937,2026-07,AI|Ios|JavaScript|PostgreSQL|React|React Native|Scala|TypeScript,1,"Klutch AI | Mobile Engineer | Seattle, onsite | Full-time
 https://klutch.ai/ We’re building an AI platform for construction: offline-first mobile/web apps that automate jobsite workflows, understand ",Frontend Engineer,ML & AI
48754582,2026-07,AI|JavaScript|Kafka|LLM|Python|Rust|TypeScript,1,Obsidian Security | Staff Software Engineer | Philadelphia or Palo Alto | Full-time | $176k-$196k + equity + 401k |  https://job-boards.greenhouse.io/obsidiansecurity/jobs/51527... We secure the SaaS ,Backend Engineer,ML & AI
48754223,2026-07,Digital Identity Management,1,"WME (William Morris Endeavor) | Multiple Senior SWE & DevOps | Remote | Full Time WME is a leading global talent and entertainment agency, representing top film, TV, music, sports, and literary talent",General Software Engineer,Other
48748402,2026-07,GCP|JavaScript|Kubernetes|React|React Native|TypeScript,1,Odin | Lead Platform Engineer & Lead Software Engineer | Remote (US) | Full-time Odin is the workforce visibility and compliance platform for critical infrastructure. We protect the world's largest co,Frontend Engineer,Cloud
48754324,2026-07,AI,1,"Adyen ( https://www.adyen.com/ ) | San Francisco, CA (HYBRID) | Full Time | Member of Technical Staff
Adyen is a publicly traded fintech powering e2e payments and financial products across the globe. ",General Software Engineer,ML & AI
48753025,2026-07,AI|JavaScript|React|React Native|TypeScript,1,"AveryIQ (YC W24) | Staff Software Engineer | Remote | Full-time AveryIQ is a full-stack property management platform competing against Appfolio, Yardi, Entrata. We think property management is a domai",Frontend Engineer,ML & AI
48757141,2026-07,AI,1,Phaselaw | Product Engineer | Remote (US) | Full-time Phaselaw ( https://phase.law ) is building the AI-native eDiscovery platform for in-house legal and privacy teams. We save teams thousands of hour,General Software Engineer,ML & AI
48753050,2026-07,AI|Go|Machine Learning,1,"Stealth | Founding Engineer | NYC | ONSITE | Full-time | $180k-$220k base + equity We're working in the AI for science space, specifically at the point of experimental execution.
Scientific labs run o",ML / AI Engineer,ML & AI
48749995,2026-07,MongoDB|Node.js|React,1,"Storepass | Senior Software Engineer, Quality Assurance, Sales and Marketing, Customer Service Representative | ONSITE, Burlingame, CA | Full-Time | $40k-$150k Storepass is a profitable SaaS company h",Frontend Engineer,Databases
48758445,2026-07,Unclassified,0,"Aurora Energy Research | Senior & Junior Software Engineers | Hybrid in Oxford, UK | full-time |  https://careers.auroraer.com/ We’re hiring multiple passionate software developers to help build innov",Unclassified,Other
48760559,2026-07,AI|Data Analytics|Go|Python,1,"Recycleye | Data Scientist | London | 2-3x/week ONSITE | Mid to Senior level Recycleye and CP Group build recycling plants, and are forming a new team to provide data analytics and optimisation to rec",Backend Engineer,ML & AI
48756101,2026-07,Asp.Net|C#|JavaScript|React|TypeScript,1,"Rangeview ( https://rangeview.com/ ) | Full-Stack Software Engineer | El Segundo, CA | ONSITE | $108k–$154k + equity Rangeview is building the foundry system that reindustrializes America. We apply ad",Frontend Engineer,Other
48757527,2026-07,Unclassified,0,"Wheelhouse | Partnership Support Engineer, Senior Data Engineer, Full Stack Engineer | REMOTE (PT to CET preferred) | Full-time |  https://www.usewheelhouse.com/ Wheelhouse is a revenue management pla",Unclassified,Other
48755638,2026-07,AI,1,"Rivio.ai | Senior / Staff Software Engineer | SF, hybrid/remote | $200-$250k + equity | Apply:  https://www.rivio.ai/careers/senior-software-engineer-ai Rivio embeds procurement intelligence directly ",General Software Engineer,ML & AI
48752727,2026-07,Unclassified,0,"Hiya | Seattle/London | Full-time | Hybrid Hiya is a Seattle-based voice security company whose Voice Intelligence Platform protects over 500 million users worldwide from spam, fraud, and deepfake sca",Unclassified,Other
48749482,2026-07,AI|Ios|Swift,1,"Beacon AI | San Carlos, CA | Hybrid (On-Site) | Full-Time | www.beaconai.co Beacon AI builds intelligent systems that make aviation safer and more autonomous. We’ve completed multiple DoD programs and",General Software Engineer,ML & AI
48754333,2026-07,AI,1,"Ro (ro.co) | direct-to-patient telehealth | NYC (hybrid, 2x a week in office) Lots of open eng roles :) but we want to specifically highlight a brand new one for us:
 - Senior AI Engineer:  https://jo",General Software Engineer,ML & AI
48752047,2026-07,Unclassified,0,"OpenRent | London, UK | Full-Time | ONSITE+PART REMOTE |  https://www.openrent.co.uk What sucked the last time you rented a house or flat? Come and fix it. OpenRent is force for good in an industry ta",Unclassified,Other
48758207,2026-07,AWS|Kotlin|Spring,1,"CoreConnect | ONSITE (Abu Dhabi, UAE) | Senior SWE | Full-time | Visa Sponsorship | Relocation Package We are an autonomous robot orchestration platform already live and operating in the logistics and",Backend Engineer,Cloud
48753597,2026-07,AI|Ios|Machine Learning|S11,1,"Puma.tech | Remote-first with PST overlap | iOS/MacOS, Android, Ai/ML, Growth |  https://puma.tech Hi all, I’m Yuriy, founder of Puma.tech. Prev. worked at Cloudant (YC S08), Meteor (YC S11), Parse (Y",ML / AI Engineer,ML & AI
48752617,2026-07,AI|Python|React,1,Kanary | Full Stack Engineer | Remote (US) | Competitive Salary + Equity + Benefits | Python / React Kanary is a personal security platform that monitors the web to identify and reduce risk based on a,Frontend Engineer,ML & AI
48754536,2026-07,AI,1,Complement AI ( https://complement.ai ) | Member of Technical Staff | San Francisco or New York City | ONSITE | Full-time | $150K - $300K + Equity Complement builds AI that autonomously operates facto,General Software Engineer,ML & AI
