id,month,skills,has_skills,full_text,role,skill_category
49159996,2026-08,AI,1,"Radical Numerics | San Francisco, CA; Tokyo, JP | ONSITE |  https://www.radicalnumerics.ai 50 million seed round -- Obvious Ventures and Emergence capital Radical Numerics is an AI research lab buildi",General Software Engineer,ML & AI
49156711,2026-08,Git|JavaScript|Kubernetes|PostgreSQL|Python|React|Terraform|TypeScript,1,"Open Education Applications / Neon | Senior/Lead Platform & DevOps Engineer, Senior Frontend Engineer, Senior Full-Stack Engineer | Utrecht, The Netherlands | HYBRID We are a non-profit working to mak",Frontend Engineer,Other
49157959,2026-08,AI|C++,1,"DeepSight Technology | Software Manager x2, Staff Software Engineer (GPU Algorithms), C++ Software Engineers | Santa Clara, CA (Hybrid) | $175k-$250k (some flex) | Full-time |  https://deepsightinc.ap",General Software Engineer,ML & AI
49162914,2026-08,Unclassified,0,Amplify Education | Remote (US) | Multiple roles |  https://amplify.com/careers/ We’re looking for innovators and optimists to join us in developing next-generation curriculum and assessment programs ,Unclassified,Other
49166092,2026-08,Unclassified,0,"Lokker.com | Senior Backend Engineer, Scanning Infrastructure | REMOTE: North America / Europe, UTC-8 to UTC+2 | Full-time Lokker is a privacy platform that helps organizations understand and control ",Unclassified,Other
49157095,2026-08,Machine Learning|PyTorch|Snowflake|Spark|TensorFlow,1,"Palace Cybersecurity | Founding Deep Learning Engineer | New York or US Remote Palace Cybersecurity secures large organizations from employees abusing cloud access privileges (Google Workspace, Micros",Data Engineer,ML & AI
49168019,2026-08,AI|AWS|Go|JavaScript|Langchain|Node.js|Python|React|TypeScript,1,"Tuza | Product Engineer & AI Engineer | Shoreditch, London | Onsite 3 days/week | Visa sponsorship available We build AI agents for banks, automating the manual work in sales, onboarding and activatio",Frontend Engineer,ML & AI
49166080,2026-08,Hugging Face|JavaScript|React|Rust|TypeScript,1,Aqora Quantum | Sr Full-Stack Engineer (Rust + React) | Paris ONSITE or REMOTE (EU) | €70-90k + equity |  https://aqora.io Aqora Quantum is building the algorithm layer of quantum computing: the place,Frontend Engineer,ML & AI
49164461,2026-08,AI|Machine Learning|Python,1,"Hestus | Machine Learning Engineer (Python, ML) | Peninsula (Onsite) | Full-time | $130k–$200k + equity | YC-funded We're building AI-powered CAD tools to transform hardware development — think next-g",Backend Engineer,ML & AI
49165916,2026-08,Ansible|Bash|Domain Name Service|Go|Python|Visual Basic,1,"IVPN | Infrastructure Engineer / Sysadmin | Remote (UTC-1 to UTC+3 only) | Full-time |  https://www.ivpn.net We are a privacy-focused B2C VPN, running since 2010, independently audited every year (#8 ",Backend Engineer,DevOps
49166262,2026-08,Livemap|R,1,"LiveMap | Geospatial Engineers (Data & Routing) | Full-Time | Switzerland or Remote (CH, EU, UK) Visa sponsorship is not provided. LiveMap -  https://livemap.ch/  - is a funded startup with a vision t",General Software Engineer,Other
49167647,2026-08,AI|Machine Learning,1,"Netrias | Senior Software Engineer, Software Engineer, Senior AI Researcher, AI Researcher | Cambridge, MA, Bethesda, MD | ONSITE (US, hybrid) | Full-time | www.netrias.com/careers Netrias is a fast-g",ML / AI Engineer,ML & AI
49165031,2026-08,AI|Docker|Machine Learning|PyTorch|Python,1,"Gauss Labs | Senior AI Engineer (ML), AI Scientist (ML) | Palo Alto, CA & Seoul, South Korea | HYBRID | FULL-TIME We build Industrial AI for the world's leading manufacturers for real production data ",Backend Engineer,ML & AI
49158655,2026-08,AWS|Docker|PostgreSQL|Python|S18|Terraform,1,"Enveritas (YC S18, non-profit) | Backend Software Engineer | Remote (Global) |  https://enveritas.org/jobs/ Enveritas is a 501(c)(3) nonprofit working on sustainability issues facing smallholder coffe",Backend Engineer,Cloud
49160057,2026-08,Unclassified,0,"Brain Corp | Multiple positions engineering/operations/product |  San Diego CA | Most roles ONSITE, some REMOTE With 50k robots deployed globally and counting, we're looking for innovators and technol",Unclassified,Other
49167691,2026-08,Unclassified,0,"MONUMENTAL |  https://www.monumental.co/  | Amsterdam, The Netherlands | Full Time | Onsite We make robots that autonomously construct buildings, starting with bricklaying. There's a lot of vapourware",Unclassified,Other
49166165,2026-08,AI|Machine Learning,1,"Matcha.fm | FULLY REMOTE (US / Canada / Europe / UK / Brazil / LATAM) | Full-time |  https://matcha.fm Repeat founder building something new, hiring for these roles: Founding AI Engineer (ML/data) -  ",ML / AI Engineer,ML & AI
49166082,2026-08,AI|C++|JavaScript|Python|React|TypeScript,1,"Amodo Design (amododesign.com) | Sheffield/London, UK | Software Engineer | Full-time | Onsite or Hybrid We are hiring software engineers who enjoy solving important real-world problems and working cl",Frontend Engineer,ML & AI
49165651,2026-08,AI|Ansible|Django|Python|Terraform,1,"Democrance |  https://democrance.com  | Python/Django/Pyramid/Pydantic AI hacker | REMOTE (working in Dubai-UK timezones) We’re a mature microinsurance SaaS startup, building software to help bridge t",Backend Engineer,ML & AI
49164584,2026-08,Unclassified,0,"Trustworthy Technology | Earth | Part Time | REMOTE | Vision, Marketing, and Design Hi, we are a small group trying to bring the ""trustworthy"" feature back to tech.  Curating and building a FOSS+ tool",Unclassified,Other
49166000,2026-08,AI|Computer Assisted Language Learning|LLM,1,"Haystack | Value Engineer, Product Engineering Tech Lead, Growth Marketer, Account Director (EU Institutions) | Berlin, Barcelona, London (remote-first) | Full-time We build Haystack, an open source L",ML / AI Engineer,ML & AI
49164894,2026-08,Machine Learning,1,"Canopy | Staff Software Engineer, Sensing | SF Bay Area (Peninsula) | HYBRID | Full-time | $200-225K + equity |  https://canopyworks.com Canopy builds the real-time coordination layer for hospitals: c",ML / AI Engineer,ML & AI
49163358,2026-08,Unclassified,0,"Charge Robotics | Multiple Roles | Full-time | Onsite | SF Bay Area Hi HN! We’re a YC-backed, Series-A startup building robots that build large-scale solar farms. Check out a video of our first system",Unclassified,Other
49163308,2026-08,Cloud Technologies|Machine Learning|NumPy|Pandas|PyTorch|Python,1,Flow Traders | Research Engineer | Hong Kong/ London (onsite) | Full Time | Visa | Relocation Flow Traders is a leading proprietary trading firm with an entrepreneurial and innovative Tech culture at ,Backend Engineer,Other
49162047,2026-08,AI|Go|JavaScript|Kubernetes|React|TypeScript,1,"Hatchet | Product Engineer | NYC or SF or REMOTE (US and EU) |  https://hatchet.run Hey HN! I'm Alexander, one of the founders of Hatchet. Hatchet is an open-source platform for running background job",Frontend Engineer,ML & AI
49163658,2026-08,Unclassified,0,"pganalyze | Marketing Manager | REMOTE (US) | Full-time | base $130-160k + annual bonus + equity |  https://pganalyze.com At pganalyze, we build observability and automation tools for optimizing the p",Unclassified,Other
49163520,2026-08,AI|AWS|Docker|GCP|JavaScript|LLM|PostgreSQL|Python|SQL|Svelte|TypeScript,1,"Full Stack Software Engineer | San Francisco, CA | Full-time | ONSITE | $150K-$210K + equity Early hire on a lean team (engineers, power systems experts, data scientists, designers) building a SaaS pl",Frontend Engineer,ML & AI
49162501,2026-08,AI|Machine Learning,1,"Bucket Robotics (YC S24) | Senior Fullstack Engineer | San Francisco, CA (On-site) Bucket Robotics turns CAD files into production-ready computer vision models that detect defects instantly with zero ",ML / AI Engineer,ML & AI
49163337,2026-08,AI|LLM|Snowflake,1,"Snowflake | Forward Deployed Engineer | Menlo Park, CA | ONSITE
I’m part of Snowflake’s Applied AI / Forward Deployed Engineering team, and we’re hiring for two roles: Forward Deployed Engineer and Se",ML / AI Engineer,ML & AI
49157781,2026-08,AI,1,"Backed by Sequoia Capital, Peregrine is the operational AI platform powering decision making and operations SF / NYC / DC | In-office 4 days | $175,000 - $300,000 Staff SWE, Product Security (SF / NYC",Security Engineer,ML & AI
49160256,2026-08,AI|AWS|BigQuery|GCP|Node.js|Python|SQL|Terraform,1,"Well | Data Engineer | Python / SQL / Node.js / Terraform | Remote (USA, most states) or Onsite (NYC, NC, MA) We're building a consumer health engagement platform that integrates concierge services, b",Backend Engineer,ML & AI
49163946,2026-08,AI,1,Phaselaw | Product Engineer | Remote (US) or Hybrid (NYC) | Full-time Phaselaw ( https://phase.law ) is building the AI-native eDiscovery platform for in-house legal and privacy teams. We save teams t,General Software Engineer,ML & AI
49157647,2026-08,AWS|JavaScript|MongoDB|NextJS|Node.js|PostgreSQL|React|Ruby|Tailwind|TypeScript,1,"Software Engineer - Full Stack | New York, NY | Full-time, ONSITE |  $160K-$210K + equity (senior band $170K-$210K, mid $160K-$180K). We're rebuilding our core customer journey — Search → Details → Bo",Frontend Engineer,Cloud
49156737,2026-08,AWS|Bash|Grafana|Kubernetes|PostgreSQL|Python|Rust|Scala|Terraform,1,Senzing | Platform Engineer | Remote (USA) | Full-Time Senzing builds enterprise entity-resolution SDK technology — an embeddable library that runs entirely inside customer infrastructure with zero da,Backend Engineer,Cloud
49156819,2026-08,AI|JavaScript|Python|TypeScript,1,"Kyra Health | Senior & Staff Product Engineers | Python / TypeScript | Remote (USA) We're building software that helps employers replace traditional group health insurance with individual plans, makin",Backend Engineer,ML & AI
49163458,2026-08,AI|Go|JavaScript|Kubernetes|React|TypeScript,1,"Oneleet (YC S22) | Multiple Roles | US & NATO Countries | Remote | Full-time Oneleet is an all-in-one cybersecurity startup that has built its own Attack Surface Monitoring (ASM), Code Scanner, Depend",Frontend Engineer,ML & AI
49160993,2026-08,.NET|AI|AWS|C#|Go|Property Management Software|React,1,"Apex Dental Partners | Full-Stack Developer | Dallas, TX (Remote US or Hybrid) | apexdp.com We're a Dental Support Organization running 65 practices across TX/OK/CO/MO/IA/NE/TN/AZ. The unsexy industry",Frontend Engineer,Backend
49158703,2026-08,AI|LLM|Machine Learning,1,Akkio | US Fully Remote | Full-time | Senior Software and Forward-Deployed Engineers Akkio is building AI-native applications and agentic workflows for large media agencies and brands: audience buildi,ML / AI Engineer,ML & AI
49160662,2026-08,C++|Rust,1,Category Labs |  https://www.category.xyz/  | Remote and NYC | Full Time | $200K USD+ Category Labs (formerly known as Monad Labs) is a team of systems engineers and researchers on a mission to design,General Software Engineer,Languages
49162833,2026-08,AI|Azure|JavaScript|Python|React|TypeScript,1,"FurtherAI | San Francisco | Onsite | Full-time |  https://furtherai.com We're building the AI agents that run insurance - a $1T+ industry still run on PDFs, email, and manual review. Our agents read t",Frontend Engineer,ML & AI
49162608,2026-08,AI,1,"Kinelo | kinelo.com | San Francisco | Onsite Kinelo is building the ""org structure"" for humans+AI working together, shoulder-to-shoulder, as peers. We help coordinate tasks between each actor in a com",General Software Engineer,ML & AI
49158886,2026-08,Go|JavaScript|PHP|Ruby|TypeScript,1,Stripe | Hybrid (50% of time in Toronto office) | Senior Go developer We're looking for a senior-level Go developer who can design and ship idiomatic code our users love to work with. We can all write,Backend Engineer,Languages
49162990,2026-08,AWS|Django|Python|React,1,"Octozi | Founding Engineer | Brooklyn, NY | ONSITE | Full-time |  https://octozi.com Clinical trials cost about $1B each and roughly $1M for every day they run late. They are still run on manual data ",Frontend Engineer,Cloud
49159064,2026-08,AI|Ios|JavaScript|PostgreSQL|React|React Native|Scala|TypeScript,1,"Klutch AI ( https://klutch.ai/ ) | Mobile Engineer | Seattle, onsite | Full-time We’re building an AI platform for construction: offline-first mobile/web apps that automate jobsite workflows, understa",Frontend Engineer,ML & AI
49160095,2026-08,AI|Machine Learning,1,"SwingVision is the AI tennis, pickleball, and padel app that provides automated stats, highlights, and line calling using just your phone. Our mission is to democratize the pro sports experience for a",ML / AI Engineer,ML & AI
49156730,2026-08,AI,1,"Shepherd (Series B) | ONSITE | San Francisco, CA & New York City, NY At Shepherd, we're pursuing the most ambitious technical vision in commercial insurance: fully autonomous underwriting. Shepherd is",General Software Engineer,ML & AI
49160628,2026-08,Unclassified,0,"Diffusion | All | SF Bay (Peninsula) | On site, full-time Justin here, founder @ Diffusion. Formerly co-founder & CTO @ StrongDM. Diffusion is a factory for building software factories. All career sta",Unclassified,Other
49173075,2026-08,AI,1,"forus - founding security engineer | full-time | onsite in NYC! https://jobs.ashbyhq.com/forus/da672861-890d-44d2-ab5e-a6747... Forus is building an AI-powered network that connects doctors, pharmacie",Security Engineer,ML & AI
49157646,2026-08,AI|Hugging Face|LLM|Langchain|Machine Learning|Python,1,"Starbridge | Senior AI Engineer | NYC or Remote | Full-time | Starbridge is building an AI platform that turns large-scale public and enterprise data into reliable sales insights. We are early, moving",Backend Engineer,ML & AI
49168356,2026-08,AWS|Ansible|Go|Kubernetes|Saltstack|Terraform,1,Spacelift | Remote (Europe) | Full-time | Senior Software Engineer | $80k-$110k+ (can go higher) We're a VC-funded startup (recently raised $51M Series C) building an infrastructure orchestrator and c,DevOps Engineer,Cloud
49163176,2026-08,Python|R,1,"IonQ | Senior Research Software Engineer | Boston, MA (ONSITE - Hybrid) | Full-time We are looking for a Senior Research Software Engineer for our Global R&D team at IonQ. You'd build the software our",Backend Engineer,Languages
49159942,2026-08,AI,1,"Tasklet | Head of Design Engineering, Software Engineer (multiple), Customer Success Engineer | San Francisco, CA | ONSITE | Full-time Tasklet is building the AI platform companies use to run their bu",General Software Engineer,ML & AI
49163107,2026-08,Unclassified,0,"exe.dev | SF Bay Area | full time | $200k+, meaningful equity Come build a new cloud. The entire engineering team has been in the industry 20+ years. Lots of hard problems. The freedom and responsibil",Unclassified,Other
49157827,2026-08,Unclassified,0,"Middesk | Full-time | NYC / SF | Hybrid | middesk.com At Middesk, we're building the business identity infrastructure that banks, fintechs, and platforms rely on to know who they're doing business wit",Unclassified,Other
49158895,2026-08,AI,1,Distru ( https://www.distru.com ) | Senior Software Engineer | AI Product Engineer | Senior Product Manager | REMOTE (Americas & Europe) | Full-Time Distru is the #1 ERP in the cannabis industry. $3.5,General Software Engineer,ML & AI
49172196,2026-08,Unclassified,0,ALBERT | REMOTE ALMOST ANYWHERE IN THE WORLD| Hiring principal and distinguished engineers to build net new products | up to ~ $750k cash hiring plus meaningful equity: exceptional consumer product en,Unclassified,Other
49163301,2026-08,AI|Docker|Python|React|Terraform,1,"Harmony AI | Chattanooga, TN + deployed at customer sites | Full-time | ONSITE/Deployed The AI operating system for American manufacturing — an AI layer that runs your plant on real-time data, connect",Frontend Engineer,ML & AI
49162401,2026-08,JavaScript|MongoDB|Node.js|Raycast|Redis|TypeScript,1,"Featurebase | Full-stack Product Engineer | REMOTE (EU) | Full-time Modern customers support & product feedback platform powering thousands of teams, including Lovable, Raycast, and n8n. Fully bootstr",Backend Engineer,Languages
49163678,2026-08,AI,1,"Foxglove | Onsite (San Francisco) + Remote | Full Time |  https://foxglove.dev/ 
Foxglove is the leading data platform for robotics & physical AI. Prior experience in the autonomous vehicle or robotic",General Software Engineer,ML & AI
49157080,2026-08,AWS|Docker|JavaScript|Kubernetes|PostgreSQL|Python|TypeScript,1,"Marple | Software Engineer | Antwerp, Belgium | Full-time | Hybrid (3 days/week onsite) We build cloud software for time series data from test and measurement. Customers include F1 teams, electric air",Backend Engineer,Cloud
49156716,2026-08,AI,1,"PostHog | Full-Time | Technical CSMs, Technical AEs, AI Research Engineer | REMOTE (all remote) | Hiring GMT-8 to GMT+2 | PostHog makes your product self-driving. * we have a public handbook (posthog.",General Software Engineer,ML & AI
49164730,2026-08,AI,1,Voltai | Multiple Positions | San Francisco or New York | ONSITE | Full-time AI for hardware. You'll develop software for world's leading semiconductor and electronics companies. Our team includes for,General Software Engineer,ML & AI
49158131,2026-08,Machine Learning,1,"Aeolus | DevOps Engineer | San Francisco, CA (onsite) | Full-Time Aeolus is seeking an exceptional DevOps Engineer to take ownership of the cloud infrastructure and deployment systems that power our m",ML / AI Engineer,ML & AI
49162696,2026-08,Cyber Security,1,"BASE16 |  https://base16.fr  | Remote (France) | Business Developer (Cybersecurity) | Contract, not employment We sell cybersecurity to startups and small businesses in France. Audits, pentests, compl",Security Engineer,Other
49162950,2026-08,AI|Machine Learning|Python|React|Svelte,1,Upgraid | Boston/Somerville Only| Hybrid 3 days in-office | Full-time |  https://www.upgraid.us/  apply online | no visa support now or in the future Upgraid: seed startup that uses AI and satellite d,Frontend Engineer,ML & AI
49160018,2026-08,AI,1,"AI Vertical Solutions is building BSCAgent, a next-generation decentralized AI marketplace that combines blockchain technology with artificial intelligence. Our platform enables AI developers to publi",General Software Engineer,ML & AI
49158982,2026-08,AI|Elasticsearch|Kubernetes|Python|Redis|Rust,1,"Legion Intelligence | Senior/Staff Backend Engineer | REMOTE (US) Legion is building a platform for governed agentic AI, primarily for government customers. Legion has interesting engineering challeng",Backend Engineer,ML & AI
49158689,2026-08,AI,1,Clad (YC W23) | Software Engineer | NYC | withclad.com Clad is construction software for building infrastructure. We help contractors track their work and automate their back office. We're a 7 person ,General Software Engineer,ML & AI
49160086,2026-08,AI|Express|GCP|MySQL|React|Snowflake|Terraform|dbt,1,"Atria | Global Remote (almost anywhere) & Hybrid NYC | Engineering roles Atria Health is hiring for Product Engineer roles (across levels) and a Staff SWE, Agentic AI role. Our team is operating with ",Frontend Engineer,ML & AI
49169971,2026-08,AI,1,"JotPsych (behavioral-health AI software) | Chief of Staff | New York, ON-SITE (5 days) | Full-time | $130-160K + significant equity The person between the founders and everything not getting done. We ",General Software Engineer,ML & AI
49160170,2026-08,AI|Machine Learning|Python|R,1,"CoVar | Durham, NC |  https://covar.com/  | Full-time | ONSITE (3 days in office per week) CoVar is a small R&D company specializing in AI/ML and software development for defense and healthcare. Boots",Backend Engineer,ML & AI
49159784,2026-08,Unclassified,0,"Baton | San Francisco, CA (Hybrid) | Full-Time Baton (baton.io) is Ryder's in-house product development group focused on harnessing emerging technologies to redefine transportation and logistics. With",Unclassified,Other
