id,month,skills,has_skills,full_text
46472000,2026-01,Django|JavaScript|Python|React|TypeScript|Typescript|augmented reality|computer programming|geographic information systems|learning management systems,1,"RINSE | REMOTE or San Francisco, Los Angeles, Chicago, Boston, New York, New Jersey, Seattle, Austin, Dallas, Toronto, or Washington DC | Software Engineer | Full-Time |  https://www.rinse.com Rinse p"
46473276,2026-01,AI|JavaScript|Javascript|Javascript/Typescript|LLM|ML|Next.js|Node.js|Python|React|TypeScript|Typescript|geographic information systems|machine learning,1,"Artificial Analysis |  https://artificialanalysis.ai  | Full Stack Engineer, ML Engineer, Member of Technical Staff | Onsite in San Francisco or in Australia/New Zealand | Competitive Salary + Equity
"
46467916,2026-01,AI|AWS|ElasticSearch|FastAPI|Kubernetes|Next.js|Python|Python (computer programming)|R|React|computer programming|r,1,"Lantern |  https://withlantern.com  | Software Engineers (Python, Full-Stack) | Full time in New York, NY (ONSITE) Lantern is building AI-powered revenue intelligence—think autonomous agents that turn"
46469715,2026-01,computer programming|geographic information systems,1,"Mending |  https://mending.com  | REMOTE (in US) | Full-time | Product Engineers Mending is a team of healthcare nerds, software engineers, product designers, direct primary care doctors, health insur"
46468074,2026-01,AI|Java|JavaScript|Kotlin|LLM|LangChain|ML|Python|React|Starbridge|TypeScript|Typescript|computer programming|geographic information systems|system design,1,"Starbridge | Senior Engineers (Kotlin/Java/React/Typescript) | NYC or Remote | Full-time | starbridge.ai
Starbridge is building an AI platform that turns large-scale public and enterprise data into re"
46471060,2026-01,firmware|geographic information systems|robotics,1,"MONUMENTAL |  https://www.monumental.co/  | Amsterdam, The Netherlands | Full Time | Onsite We make robots that autonomously construct buildings. We are currently developing and manufacturing our auto"
46551339,2026-01,AI|Rust|robotics,1,"Saia Agrobotics |  https://www.saia.tech/full-stack-developer  | Fullstack Developer | ONSITE / HYBRID (2 office days a week) | Ede-Wageningen, NL We're in search of a Fullstack Developer to join the "
46509225,2026-01,AWS|DevOps|JavaScript|Python|React|Ruby|TypeScript|Typescript|database|geographic information systems,1,"Prophet Town LLC | Various Software Engineering Roles | US – Remote and Hybrid | English fluency required | Full-time | $150K-$250K annual total comp (multiple) I’m the founder, trying to do “enlighte"
46468361,2026-01,geographic information systems,1,Ezra | Senior+ Engineer (Full-Stack) | REMOTE (LATAM / US Eastern) | Full-time **************************************************************** Ezra is a venture-backed startup building at the interse
46640277,2026-01,Azure|Rust|database,1,Microsoft Azure Data | Senior Software Engineer (Vector DB) | US Redmond/Remote We build the engine ( https://github.com/Microsoft/DiskANN ) that brings vector search capabilities to Azure Databases a
46471886,2026-01,augmented reality|geographic information systems,1,"Atomic Tessellator | Various | REMOTE (UTC+12) |  https://atomictessellator.com 
We simulate materials at the atomic level for aerospace, defence, nuclear fusion, and advanced polymers. Our team of fo"
46469128,2026-01,Unclassified,0,I don't work there but I just wanted to share that the federal government is doing a big push for bringing in technical talent.  https://techforce.gov/ https://www.cnbc.com/2025/12/15/trump-ai-tech-fo
46466549,2026-01,AI|computer technology,1,Trunk |  https://trunk.io Marketing Lead (Developers) - Remote friendly | Tech Lead (CI & Test Data Platform) - San Francisco| Senior Platform Engineer - San Francisco | DevRel Engineer - San Francisc
46467701,2026-01,AI|Source (digital game creation systems)|geographic information systems,1,Gobii AI | Senior Software Engineer | REMOTE (US) | gobii.ai Gobii is the easiest way to deploy browser-use agents in the cloud or on-premises. We're building an open-core AI workforce platform—browse
46471113,2026-01,AI|Docker|JavaScript|Next.js|PostgreSQL|React|TypeScript|machine learning|optical character recognition software,1,OmniAI (YC W24) |  https://getomni.ai  | Full Stack Engineers | SF In-Person | Full Time | $125k–$175k • 0.50%–1.50% Tech stack: TypeScript | Node | React/Next.js | Postgres | Docker | K8s | LLMs We’r
46466639,2026-01,AI|ai|geographic information systems,1,"Premsys | Remote (US) | Founding Sales & GTM Partner |  https://premsys.ai/ Apply at:  https://wellfound.com/l/2BVQxT  or send resume/linkedin to info at premsys dot ai Company: We're Premsys, a boots"
46467489,2026-01,C++|Outsourcing model|Rust|Solidity|computer programming|geographic information systems|smart contract,1,Category Labs |  https://www.category.xyz/  | Remote and NYC | Full Time | $200K USD+ Category Labs (formerly known as Monad Labs) is a team of systems engineers and researchers on a mission to design
46467383,2026-01,AI|AWS|Android (mobile operating systems)|JavaScript|ML|Python|Rust|Scala|Terraform|TypeScript|augmented reality|database|geographic information systems|iOS|sensors,1,"Radar Labs | Software Engineers (SRE, data platform, backend, full-stack, mobile) | Remote (US), NYC | Full Time |  https://radar.com - Radar is the geo-location dev tool - Doing 1B+ API calls per day"
46469038,2026-01,Sequoia|Source (digital game creation systems)|go|unstructured data,1,WireScreen (Series A) | Senior Software Engineer | NYC - hybrid | Full-time | $165k-$210k base + equity |  https://jobs.ashbyhq.com/wirescreen/e9d8e7e3-c737-43ee-8c7e-... WireScreen is a fast-growing 
46467948,2026-01,computer programming|geographic information systems,1,Cloudflare Durable Objects | Multiple roles | REMOTE |  https://www.cloudflare.com/developer-platform/products/durab... Durable Objects is the Cloudflare Developer Platform's product for building stat
46472301,2026-01,AI|computer programming|computer technology|geographic information systems|go,1,"Cleric | Staff SWE, AI | Staff SWE, Product | Head of Marketing | SF Onsite | $160K-$240K + Equity Engineers can't keep up with their production environments: dozens of services, dashboards everywhere"
46466660,2026-01,C++|computer programming|computer vision|robotics,1,"Foundry Robotics | Founding Engineers | Contract or Full-time | Remote or onsite | London, UK I'm Gio, CTO of Foundry Robotics. We're an early stage London-based startup building robotic solutions for"
46472440,2026-01,Unclassified,0,Aggregated for easier reading:  https://hn-discussions.top/who-is-hiring-jan-2026/
46469531,2026-01,JavaScript|Rust|TypeScript|Typescript|augmented reality|computer graphics|computer programming|geographic information systems,1,"Arcol | Senior Software Engineer | NYC, SF, or Remote (US/Canada) | Full-time Arcol (arcol.io) is a small, high talent density team building the future of building design - a future that's collaborati"
46466769,2026-01,Outsourcing model|computer programming,1,KoBold Metals | Remote (USA) | Full-time | Senior Infrastructure Engineer | $170k - $230k https://job-boards.greenhouse.io/koboldmetals/jobs/400212600... KoBold Metals is a scientific mineral explorat
46469686,2026-01,augmented reality|learning management systems,1,"Microsoft Research is hiring Senior MLE's in Cambridge, MA (ONSITE). Responsibilities include the training of generative models and anything that contributes to the betterment of their capabilities --"
46475658,2026-01,computer programming|data warehouse|geographic information systems,1,"PostHog | Full-Time | Product engineers, backend engineers, Technical AMs | REMOTE (all remote) | Hiring GMT-8 to GMT+2
PostHog equips developers to build successful products by combining product anal"
46468303,2026-01,AI|geographic information systems,1,"SpruceID (YC W21) | REMOTE (US-Based Preferred) | Full-Time | spruceid.com Spruce lets users control their data across the web. Instead of users logging into platforms, we believe platforms should req"
46467366,2026-01,Airtable|Airtable/n8n|Outsourcing model|Python|SQL|Source (digital game creation systems)|computer programming|database|docker|geographic information systems|git|hardware testing methods,1,"Baserow | Product Specialist | REMOTE (Europe or US) | Full-time | baserow.io Baserow is an open-source no-code database platform (Airtable alternative) for building databases, internal apps, and work"
46683368,2026-01,AI|ML|computer programming|computer vision,1,"Full-Stack Engineer in Co-Founding for AI-driven pairing engine that automatically extracts menu data to create personalized coffee-pastry experiences. *2. The Problem (Why now?)*
Specialty coffee sho"
46473138,2026-01,augmented reality|computer programming,1,"CrazyGames |  https://about.crazygames.com/  | REMOTE (in Europe) | Full-time | Multiple roles With recent technologies such as WebGPU and WebAssembly, the browser is quickly becoming a powerful gamin"
46469634,2026-01,Next.js|PostgreSQL|R|React|Redis|Ruby|SQL,1,"RecruitiFi | Software Engineer (Full-stack) | REMOTE (US) | Full-time | $130k–$160k RecruitiFi is a vendor management platform connecting companies with 20,000+ recruiting agencies globally. Two-sided"
46466139,2026-01,AI|JavaScript|LLM|Python|Svelte|TypeScript|Typescript,1,"Piq Energy | Full Stack Software Engineer | SF, Athens, or US REMOTE | Full-time | $150k-$250k + equity (SF; location-adjusted) https://jobs.gem.com/piqenergy/am9icG9zdDp5j21vRWEpgIUq005H6... Piq Ener"
46513205,2026-01,Go|JavaScript|Ruby|computer technology|electronic communication|learning management systems,1,"GreenArrow Email | Remote | Full-Time
 https://www.greenarrowemail.com/careers/developer I'm Alex McHale, Lead Developer at GreenArrow Email. We're looking to add an additional developer to our team. "
46466600,2026-01,AWS|Ansible|DevOps|Go|Kubernetes|SaltStack|Terraform|computer programming|computer technology|geographic information systems|go,1,Spacelift | Remote (Europe) | Full-time | Senior Software Engineer | $80k-$110k+ (can go higher) We're a VC-funded startup (recently raised $51M Series C) building an infrastructure orchestrator and c
46477688,2026-01,Unclassified,0,Afi Labs | Sales Associate | REMOTE (US) | Contract or Full-time Afi Labs ( http://www.afi.io ) is a software consulting company that specializes in building software for transportation and logistics 
46467172,2026-01,hardware testing methods|service-oriented modelling,1,Embed Workflow | Support Engineer | REMOTE (EMEA/APAC/LATAM preferred) | Part-time We're building an in-app workflow builder that SaaS companies embed directly into their platforms—letting their users
46466822,2026-01,AI|Go|Python|React|computer programming|learning management systems,1,"Duranta | Staff Backend Engineer | Full-Time | On-site | Seattle or NYC We're building business-in-a-box software for landscaping companies, with mobile applications and an offline-capable web app. We"
46642360,2026-01,computer programming|geographic information systems,1,"Transparent Entertainment Studio | Multiple Executive Roles | REMOTE We are building the world's first transparent entertainment studio - revolutionizing how entertainment is created, funded, and shar"
46513757,2026-01,PostgreSQL|computer technology|database|geographic information systems,1,"Tiger Data (FKA Timescale) [ Global | 100% Remote | Multiple Roles: Eng, Product, Support + more ] We began in 2017 as TimescaleDB, focused on making PostgreSQL the best database for time-series data."
46628673,2026-01,AWS|Python (computer programming)|SQL|computer technology|data warehouse|geographic information systems|python|sql|terraform,1,"HomeVision | Multiple Roles- Eng, SRE, Analytics | Hybrid SF & Remote | Full-Time | $100k-$220k + equity We have three open roles: - Engineer - Hybrid SFO I'm looking for an junior-to-senior software "
46616072,2026-01,AI|AWS|Java|JavaScript|Kubernetes|React|TypeScript,1,"Coveo | Senior Fullstack Developer | Canada | Full-time | Hybrid/Remote At Coveo, we build AI-powered systems that bring hyper-personalization to every enterprise experience — whether it's e-commerce,"
46535464,2026-01,AI|Frankenstein|Next.js|Node.js|React|computer technology,1,"I have adapted our ""Stealth"" pitch to fit their strict format while keeping the ""Nerd Bait"" hook.
Stealth PropTech Startup | Boston, MA (or Remote) | Founding Full-Stack Engineer | CONTRACT TO HIRE | "
46559779,2026-01,AI|Databricks|Snowflake,1,"Hightouch | Multiple Roles | Remote | Full-time | $180,000 - $320,000 USD + equity Hightouch is the modern AI platform for marketing and growth teams. Our AI agents reimagine marketing workflows, allo"
46546825,2026-01,AI,1,"Norm is building AI that understands regulations for regulatory compliance. Our AI currently automates compliance determinations for federally regulated financial content, though our vision is to buil"
46594603,2026-01,AI|R|data models,1,"Atomscale | Software Engineer, Full Stack | Boston, MA (Hybrid Onsite) |  https://atomscale.ai Atomscale is building AI to improve atomic-scale materials manufacturing. Our goal is to help translate n"
46594737,2026-01,computer programming|computer technology|git|go|learning management systems,1,"Comper | First Product Designer / UI Engineer | €80-100k + equity | Utrecht, The Netherlands | ONSITE |  https://comper.io We make software landscapes understandable and explorable. Our canvas is zoom"
46471372,2026-01,AI|VCs|computer technology|geographic information systems,1,"Freeform ( http://freeform.co  ) | Software Engineers | Full-time | Onsite | Hawthorne, CA (Los Angeles County) Freeform is deploying metal 3D printing factories at global scale and setting a new fron"
46467021,2026-01,computer programming|machine learning,1,"Baton | Senior/Staff Software Engineer - Infrastructure, Machine Learning / Senior Software Engineer - Full Stack / Software Engineer - Infrastructure, Data Platform | San Francisco, CA (Hybrid) | Ful"
46548264,2026-01,AI|computer technology,1,"Parabola | Senior SRE + Full Stack Engineer | NYC/SF ONSITE-Hybrid | Full-time We're building the AI-powered workflow automation platform that ops and finance teams at Lyft, Flexport, WHOOP, 1000+ oth"
46622835,2026-01,Neo4j|Outsourcing model,1,"Adobe | Senior Software Engineer (Behance – Graph & Recommendations) | $173,500 – $331,050 base (US) | Full-time | New York, NY (onsite) / Remote-friendly (US) Behance is Adobe’s network for creatives"
46566849,2026-01,AI|MongoDB|computer technology|computer vision|geographic information systems|learning management systems|robotics,1,"Gambit Robotics | Founding Principal / Staff Full-Stack Engineer | NYC | Onsite | Full-time Hi! I’m Nicole (ex-Google AI), cofounder of Gambit Robotics with Eliot Horowitz (cofounder/CTO MongoDB). We’"
46539085,2026-01,AI|computer programming,1,"Uptiv Health | Remote US with occasional travel| Lead/Senior Engineer | Full-time | competitive comp + equity, flexible PTO, health benefits, 401K We are a specialty infusion provider treating chronic"
46596115,2026-01,AI|SaaS|geographic information systems|service-oriented modelling,1,"Upwave | Senior Software Engineer | REMOTE (US) |  https://upwave.com Upwave is a YC/venture-funded startup that helps large enterprises plan, measure, and optimize brand advertising campaigns using a"
46466797,2026-01,AI|go,1,"Cora AI | Full Stack / Applied AI Engineer | Bay Area (hybrid) | Full-time | $190–250k + early equity We’re building the Account Intelligence layer, the brain that connects enterprise systems and exec"
46513900,2026-01,computer programming|geographic information systems|integrated development environment software,1,"Sage Bionetworks | USA Remote | Full Time | Principal Software Engineer (Backend)  https://job-boards.greenhouse.io/sagebionetworks/jobs/409128... At Sage Bionetworks, we believe in the power of open "
46597627,2026-01,computer programming|go,1,"Onja | Full Stack Developer, Course Design & Back-End Developer, Course Design | Full-Time | ONSITE - Madagascar Looking to join a social-impact driven company? Are you a software developer ready to u"
46507338,2026-01,Xcode|augmented reality|iOS,1,Lightcraft Technology | Senior iOS Real Time Engineer | Remote (US) |  https://lightcraft.pro/ Hi! I’m the co-founder of Lightcraft Technology. We’re creating a collaborative virtual production platfo
46632128,2026-01,Outsourcing model|augmented reality,1,"PayPlan | Platform Specialist (Metabase) | Grantham, UK | Remote | 50,000 GBP / year | Full-Time At PayPlan, we are embarking on a major transformation of our data insight capabilities. We are seeking"
46506029,2026-01,AI|CI/CD,1,"2NDNATURE | Director of Engineering (Player-Coach) | Santa Cruz, CA | ONSITE 2NDNATURE is a small SaaS company providing stormwater management software to municipalities and corporations. We have a ma"
46467635,2026-01,AI|Outsourcing model|augmented reality,1,Circadia Health |  https://circadia.health  | El Segundo (LA Area) | Full-Time | up to $220K USD We help save lives through early detection of cardiopulmonary conditions using our proprietary radar-po
46505651,2026-01,AI|ML|computer programming|computer technology,1,"Unit | San Francisco, CA | On-site | Full-time | Multiple Roles |  https://www.unit.inc/ Unit is building GTV, a new video platform that can automatically produce high-quality, personalized content. O"
46528291,2026-01,AI|computer programming|geographic information systems|integrated development environment software,1,GitBook | Full-time | REMOTE (EU ±3h) | Product Engineers & Solutions Engineers Hey HN!  We’re GitBook — building the next generation of documentation and knowledge tools used by teams and engineers w
46617364,2026-01,Computer Assisted Language Learning|GCP|computer programming|create prototype of user experience solutions|docker|fastapi|geographic information systems|python|react|redux|style sheet languages|terraform,1,"We are looking for a full-stack ""ninja"" to join BetterSea full-time. We are a team of entrepreneurs, decarbonisation experts and tech enthusiasts who believe in purpose-driven innovation. We are build"
46468717,2026-01,machine learning,1,"EnsoData | healthcare, sleep, machine learning | Hybrid or Remote (Madison, WI) | Product Manager - Software Medical Devices SaaS | Full Time | $110k-$130k + bonus, stock options |  https://apply.work"
46499208,2026-01,AI|AWS|Airflow|Docker|FastAPI|JavaScript|LLM|Node.js|Python|Python (computer programming)|RabbitMQ|React|Redis|TypeScript|computer programming|geographic information systems|service-oriented modelling,1,Terrabase | Remote | Full-time |  https://terrabase.ai/ We’re building long-horizon agentic analytics for enterprises. A semantic engine + context graph that grounds agents in real data and decisions.
46496799,2026-01,DevOps|machine learning,1,Longshot Systems - London (Hybrid) - No sponsorship available. At Longshot Systems we're building advanced platforms for sports betting analytics and trading. We are hiring a number of positions Senio
46604964,2026-01,AI,1,Coder |  https://coder.com/  | Multiple roles | Multiple locations | Full-time Coder is an AI software development company leading the future of autonomous coding. We empower teams to build software f
46590192,2026-01,AI|AWS|Azure|DevOps|Docker|Grafana|Helm|Kubernetes|Prometheus|PyTorch|Python|Redis|Terraform|Unreal Engine|geographic information systems,1,Blackshark AI | Software Engineers & Platform Engineer  | Full-time | Austria or Remote EU Hours | VISA sponsorship available We build geospatial AI infrastructure. Our platform lets analysts train cu
46502689,2026-01,computer programming,1,Replica | Software Engineer | New York City Onsite (Hybrid) | NYC Area Required | Full-time |  https://www.replicahq.com Replica builds software and data to understand the built environment and ways p
46509990,2026-01,JavaScript|React|Redis|TypeScript|Typescript|geographic information systems|learning management systems,1,"Buildplace (by Form Follows You GmbH) |  https://company.buildplace.io  | Berlin With Buildplace, you can simulate your planning projects in a digital twin in no time. The integrated inventory mapping"
46566783,2026-01,AI,1,"PermitFlow (YC W22) | Staff, Fullstack & Frontend Software Engineers | New York, NY | ONSITE | Full-time |  https://permitflow.com PermitFlow’s mission is to streamline and simplify construction permi"
46505478,2026-01,AI|ML|geographic information systems|integrated development environment software,1,Pepr AI | pepr.ai | Onsite in San Francisco | Full-time | Multiple roles | $140-$270K based on role/experience | Visa Sponsorship | Relocation We are building the AI Operator for growth to replace tra
46502528,2026-01,AI,1,"At Peregrine, we are transforming the way organizations engage with their data, making it easily accessible and immediately actionable for those who need it, when they need it most.
SF / NYC / DC | In"
46610239,2026-01,AI|AWS|CI/CD|GCP|JavaScript|Kubernetes|Next.js|Node.js|React|TypeScript|computer programming|geographic information systems,1,"Wolf Games — Director of Engineering, Creative Automation — Remote (US/Canada) — Contract Wolf Games is building generative entertainment universes where AI and players collaborate in real time. We’re"
46508425,2026-01,AI|computer programming|computer vision|embedded systems,1,"CLUTCH | Embedded Systems Engineer (Computer Vision), Product Designer, Head of Growth | Remote | Full-time Clutch builds an AI camera for racket sports courts and an app that generates automated high"
46558735,2026-01,Python|R|computer programming|geographic information systems|hardware testing methods|integrated development environment software,1,"Monadical.com | Senior Full-Stack Engineer | Full-Time Montreal | REMOTE (Canada-Quebec) Monadical is a fully remote software consultancy. We’ve built a diverse, friendly team that gets exposed to div"
46496613,2026-01,AI|algorithms|learning management systems,1,"PlantingSpace | Full-time | Remote (EU time zone) + Quarterly Meet-ups |  https://planting.space We’re building an AI system for analysts and scientists, based on a fundamentally new approach to reaso"
46543871,2026-01,Go|Python|Rust|SaaS|database,1,"Estuary | US-Based / Remote | Full-time –  https://estuary.dev/ 
Estuary is a VC-backed, post–Series A startup powering right-time data replication and transform — from sub-second CDC replication to t"
46499824,2026-01,computer technology|geographic information systems,1,"Better Stack |  https://betterstack.com/  | /^Full-?stack Engineer$/i | Remote (North America & Europe) We are software builders at :heart: CEO is a software engineer, COO is a software engineer, and "
46469514,2026-01,AI|ML|computer programming|computer technology,1,"Unit | San Francisco, CA | On-site | Full-time | Multiple Roles |  https://www.unit.inc/ Unit is building GTV, a new video platform that can automatically produce high-quality, personalized content. O"
46483154,2026-01,AWS|geographic information systems|learning management systems,1,"Octane | Staff Platform Engineer | REMOTE (US only) Octane is the #1 Powersports lender in the US and has expanded into other verticals, such as RVs, marine vehicles, and autos. Our Platform Engineeri"
46482382,2026-01,AI|geographic information systems,1,"Prodia | Fastest Inference API | London / REMOTE (US or Europe) | Software Engineer Engineers at Prodia build the systems that make image + video generation fast, reliable, and easy for developers to "
46499924,2026-01,AI|JavaScript|Node.js|React|TypeScript|distributed ledger technology|learning management systems,1,Prove AI | Principal Engineer's and Senior Engineer's | Remote but must be based in the US | Very attractive base salary + equity + benefits Prove AI is an AI management platform that helps organizati
46480236,2026-01,AI|LLM,1,"Stardrift ( https://stardrift.ai ) | Founding Engineer | Onsite - SF | Full time Hi HN - I'm the founder of Stardrift, and we're looking for a founding engineer to join our team of 3. We are building "
46596381,2026-01,AI|JavaScript|React|TypeScript|computer programming|geographic information systems,1,"Doubling | Junior Software Engineer (Contract, 1099) | NYC ONSITE | doubling.io Doubling is partnering with an early-stage AI-driven fintech startup building a platform that converts real-time financi"
46471975,2026-01,OAuth|OIDC|SAML|computer programming|geographic information systems|integrated development environment software,1,"Bloomberg | Senior Software Engineer | Hybrid (NYC) | Full-time | $160k - $240k USD + bonus
Every day, Bloomberg’s clients rely on secure and seamless access to our products. Our team makes that possi"
46469833,2026-01,Python|Python (computer programming)|SQL|computer programming|database|integrated development environment software,1,"Count | Senior Software Engineer | REMOTE (UK/Europe/US East Coast) | Full-time | £100–140k (or local equivalent) + Equity |  https://count.co Count is an infinite, real-time canvas where SQL, Python,"
46549048,2026-01,computer programming|data models|penetration testing tool,1,"Eventellect | Hybrid / Onsite / Remote (US – NY, TX, MA only) | Full-time Eventellect builds algorithmic systems for live event ticketing. We’re on a mission to fix ticketing for fans and teams -- eli"
