id,month,skills,has_skills,full_text,role,skill_category
46467206,2026-01,Unclassified,0,Eleos Technologies | DNS Consulting | REMOTE (US) | Contractor We build mobile apps and supporting systems for long-haul truck drivers. We have a critical DNS registrar/hosting migration to do this ye,Unclassified,Other
46469370,2026-01,AI|C++|JavaScript|LLM|Langchain|NextJS|Python|React|SQL|TypeScript,1,"Thothmind | Software Engineers (Backend, Frontend) | REMOTE (Global) | Full-time |  https://thothmind.ai   What we're building:
  - Strategy simulation engine with real market data
  - AI-powered agen",Frontend Engineer,ML & AI
46469850,2026-01,Android|Go|Unity,1,"Zetier | Multiple US locations (VA, PA, FL, TX, CA, NY) | ONSITE | Full-Time Zetier develops real-world tools and capabilities to secure our nation in the short- and long-term. If you’re excited to de",General Software Engineer,Other
46467871,2026-01,GCP|JavaScript|Node.js|TypeScript,1,"Freetrade | London, Budapest (ONSITE) | Full-time |  https://freetrade.io  | £75k-£140k Freetrade is a commission-free investing app used by over 1 million people in the UK. Our team is expanding, and",Backend Engineer,Cloud
46467724,2026-01,Unclassified,0,"teenage enginering | senior backend developer | full-time | stockholm ONSITE |  https://teenage.engineering hello, as head of it, i'm looking for another top backend developer to expand our it team.  ",Unclassified,Other
46467125,2026-01,Unclassified,0,"Tandem Health | Software Engineers | On-site in Stockholm, Sweden | Full time At Tandem Health we're building a clinician copilot to allow clinicians to focus on care rather than administration. We’re",Unclassified,Other
46640681,2026-01,AI|Android,1,"LiveKit | Remote | Livekit.io | VoiceAI | webRTC | Real-time communications
LiveKit is defining a new paradigm for now applications are built by providing the framework and network infrastructure for ",General Software Engineer,ML & AI
46468913,2026-01,AI|Machine Learning,1,"Quantum Rise | Chicago or NYC (preferred), Remote for the right candidate | Full-time | No visa sponsorship |  https://www.quantumrise.com/ Quantum Rise is an AI-forward consulting startup serving the",ML / AI Engineer,ML & AI
46558371,2026-01,AI,1,"I’m exploring a new venture at the intersection of content provenance, fingerprinting, and AI usage attribution (audio initially, potentially expanding to voice, animation, and other media).
The probl",General Software Engineer,ML & AI
46472880,2026-01,AWS|Java|SQL|Spring|Sql Server,1,"Lineage Logistics | Michigan, USA | REMOTE Lineage Logistics ( https://www.onelineage.com/about-us ) is hiring senior software developers with strong Java experience to build real-time warehouse manag",Backend Engineer,Cloud
46467511,2026-01,AI,1,"ModPhone.ai | Business Development | REMOTE (US) | Commission + Equity | modphone.ai AI-powered phone/SMS/email/chat platform for schools, cities, and SMBs. Live paying customers, 60-second setup, mul",General Software Engineer,ML & AI
46472000,2026-01,Django|JavaScript|Python|React|TypeScript,1,"RINSE | REMOTE or San Francisco, Los Angeles, Chicago, Boston, New York, New Jersey, Seattle, Austin, Dallas, Toronto, or Washington DC | Software Engineer | Full-Time |  https://www.rinse.com Rinse p",Frontend Engineer,Backend
46473276,2026-01,AI|JavaScript|LLM|Machine Learning|NextJS|Node.js|Python|React|TypeScript,1,"Artificial Analysis |  https://artificialanalysis.ai  | Full Stack Engineer, ML Engineer, Member of Technical Staff | Onsite in San Francisco or in Australia/New Zealand | Competitive Salary + Equity
",Frontend Engineer,ML & AI
46467916,2026-01,AI|AWS|Elasticsearch|FastAPI|Kubernetes|NextJS|Python|R|React,1,"Lantern |  https://withlantern.com  | Software Engineers (Python, Full-Stack) | Full time in New York, NY (ONSITE) Lantern is building AI-powered revenue intelligence—think autonomous agents that turn",Frontend Engineer,ML & AI
46469715,2026-01,Unclassified,0,"Mending |  https://mending.com  | REMOTE (in US) | Full-time | Product Engineers Mending is a team of healthcare nerds, software engineers, product designers, direct primary care doctors, health insur",Unclassified,Other
46468074,2026-01,AI|Java|JavaScript|Kotlin|LLM|Langchain|Machine Learning|Python|React|TypeScript,1,"Starbridge | Senior Engineers (Kotlin/Java/React/Typescript) | NYC or Remote | Full-time | starbridge.ai
Starbridge is building an AI platform that turns large-scale public and enterprise data into re",Frontend Engineer,ML & AI
46471060,2026-01,Unclassified,0,"MONUMENTAL |  https://www.monumental.co/  | Amsterdam, The Netherlands | Full Time | Onsite We make robots that autonomously construct buildings. We are currently developing and manufacturing our auto",Unclassified,Other
46551339,2026-01,AI|Rust,1,"Saia Agrobotics |  https://www.saia.tech/full-stack-developer  | Fullstack Developer | ONSITE / HYBRID (2 office days a week) | Ede-Wageningen, NL We're in search of a Fullstack Developer to join the ",General Software Engineer,ML & AI
46509225,2026-01,AWS|JavaScript|Python|React|Ruby|TypeScript,1,"Prophet Town LLC | Various Software Engineering Roles | US – Remote and Hybrid | English fluency required | Full-time | $150K-$250K annual total comp (multiple) I’m the founder, trying to do “enlighte",Frontend Engineer,Cloud
46468361,2026-01,Unclassified,0,Ezra | Senior+ Engineer (Full-Stack) | REMOTE (LATAM / US Eastern) | Full-time **************************************************************** Ezra is a venture-backed startup building at the interse,Unclassified,Other
46640277,2026-01,Azure|Rust,1,Microsoft Azure Data | Senior Software Engineer (Vector DB) | US Redmond/Remote We build the engine ( https://github.com/Microsoft/DiskANN ) that brings vector search capabilities to Azure Databases a,Cloud Engineer,Cloud
46471886,2026-01,Unclassified,0,"Atomic Tessellator | Various | REMOTE (UTC+12) |  https://atomictessellator.com 
We simulate materials at the atomic level for aerospace, defence, nuclear fusion, and advanced polymers. Our team of fo",Unclassified,Other
46469128,2026-01,Unclassified,0,I don't work there but I just wanted to share that the federal government is doing a big push for bringing in technical talent.  https://techforce.gov/ https://www.cnbc.com/2025/12/15/trump-ai-tech-fo,Unclassified,Other
46466549,2026-01,AI,1,Trunk |  https://trunk.io Marketing Lead (Developers) - Remote friendly | Tech Lead (CI & Test Data Platform) - San Francisco| Senior Platform Engineer - San Francisco | DevRel Engineer - San Francisc,General Software Engineer,ML & AI
46467701,2026-01,AI,1,Gobii AI | Senior Software Engineer | REMOTE (US) | gobii.ai Gobii is the easiest way to deploy browser-use agents in the cloud or on-premises. We're building an open-core AI workforce platform—browse,General Software Engineer,ML & AI
46471113,2026-01,AI|Docker|JavaScript|Machine Learning|NextJS|Optical Character Recognition Software|PostgreSQL|React|TypeScript,1,OmniAI (YC W24) |  https://getomni.ai  | Full Stack Engineers | SF In-Person | Full Time | $125k–$175k • 0.50%–1.50% Tech stack: TypeScript | Node | React/Next.js | Postgres | Docker | K8s | LLMs We’r,Frontend Engineer,ML & AI
46466639,2026-01,AI,1,"Premsys | Remote (US) | Founding Sales & GTM Partner |  https://premsys.ai/ Apply at:  https://wellfound.com/l/2BVQxT  or send resume/linkedin to info at premsys dot ai Company: We're Premsys, a boots",General Software Engineer,ML & AI
46467489,2026-01,C++|Rust|Solidity,1,Category Labs |  https://www.category.xyz/  | Remote and NYC | Full Time | $200K USD+ Category Labs (formerly known as Monad Labs) is a team of systems engineers and researchers on a mission to design,General Software Engineer,Languages
46467383,2026-01,AI|AWS|Android|Ios|JavaScript|Machine Learning|Python|Rust|Scala|Terraform|TypeScript,1,"Radar Labs | Software Engineers (SRE, data platform, backend, full-stack, mobile) | Remote (US), NYC | Full Time |  https://radar.com - Radar is the geo-location dev tool - Doing 1B+ API calls per day",Backend Engineer,ML & AI
46469038,2026-01,Go,1,WireScreen (Series A) | Senior Software Engineer | NYC - hybrid | Full-time | $165k-$210k base + equity |  https://jobs.ashbyhq.com/wirescreen/e9d8e7e3-c737-43ee-8c7e-... WireScreen is a fast-growing ,General Software Engineer,Languages
46467948,2026-01,Unclassified,0,Cloudflare Durable Objects | Multiple roles | REMOTE |  https://www.cloudflare.com/developer-platform/products/durab... Durable Objects is the Cloudflare Developer Platform's product for building stat,Unclassified,Other
46472301,2026-01,AI|Go,1,"Cleric | Staff SWE, AI | Staff SWE, Product | Head of Marketing | SF Onsite | $160K-$240K + Equity Engineers can't keep up with their production environments: dozens of services, dashboards everywhere",General Software Engineer,ML & AI
46466660,2026-01,C++,1,"Foundry Robotics | Founding Engineers | Contract or Full-time | Remote or onsite | London, UK I'm Gio, CTO of Foundry Robotics. We're an early stage London-based startup building robotic solutions for",General Software Engineer,Languages
46472440,2026-01,Unclassified,0,Aggregated for easier reading:  https://hn-discussions.top/who-is-hiring-jan-2026/,Unclassified,Other
46469531,2026-01,JavaScript|Rust|TypeScript,1,"Arcol | Senior Software Engineer | NYC, SF, or Remote (US/Canada) | Full-time Arcol (arcol.io) is a small, high talent density team building the future of building design - a future that's collaborati",Backend Engineer,Languages
46466769,2026-01,Unclassified,0,KoBold Metals | Remote (USA) | Full-time | Senior Infrastructure Engineer | $170k - $230k https://job-boards.greenhouse.io/koboldmetals/jobs/400212600... KoBold Metals is a scientific mineral explorat,Unclassified,Other
46469686,2026-01,Unclassified,0,"Microsoft Research is hiring Senior MLE's in Cambridge, MA (ONSITE). Responsibilities include the training of generative models and anything that contributes to the betterment of their capabilities --",Unclassified,Other
46475658,2026-01,Data Warehouse,1,"PostHog | Full-Time | Product engineers, backend engineers, Technical AMs | REMOTE (all remote) | Hiring GMT-8 to GMT+2
PostHog equips developers to build successful products by combining product anal",General Software Engineer,Other
46468303,2026-01,AI,1,"SpruceID (YC W21) | REMOTE (US-Based Preferred) | Full-Time | spruceid.com Spruce lets users control their data across the web. Instead of users logging into platforms, we believe platforms should req",General Software Engineer,ML & AI
46467366,2026-01,Docker|Git|Python|SQL,1,"Baserow | Product Specialist | REMOTE (Europe or US) | Full-time | baserow.io Baserow is an open-source no-code database platform (Airtable alternative) for building databases, internal apps, and work",Backend Engineer,DevOps
46683368,2026-01,AI|Machine Learning,1,"Full-Stack Engineer in Co-Founding for AI-driven pairing engine that automatically extracts menu data to create personalized coffee-pastry experiences. *2. The Problem (Why now?)*
Specialty coffee sho",ML / AI Engineer,ML & AI
46473138,2026-01,Unclassified,0,"CrazyGames |  https://about.crazygames.com/  | REMOTE (in Europe) | Full-time | Multiple roles With recent technologies such as WebGPU and WebAssembly, the browser is quickly becoming a powerful gamin",Unclassified,Other
46469634,2026-01,NextJS|PostgreSQL|R|React|Redis|Ruby|SQL,1,"RecruitiFi | Software Engineer (Full-stack) | REMOTE (US) | Full-time | $130k–$160k RecruitiFi is a vendor management platform connecting companies with 20,000+ recruiting agencies globally. Two-sided",Frontend Engineer,Frontend
46466139,2026-01,AI|JavaScript|LLM|Python|Svelte|TypeScript,1,"Piq Energy | Full Stack Software Engineer | SF, Athens, or US REMOTE | Full-time | $150k-$250k + equity (SF; location-adjusted) https://jobs.gem.com/piqenergy/am9icG9zdDp5j21vRWEpgIUq005H6... Piq Ener",Frontend Engineer,ML & AI
46513205,2026-01,Go|JavaScript|Ruby,1,"GreenArrow Email | Remote | Full-Time
 https://www.greenarrowemail.com/careers/developer I'm Alex McHale, Lead Developer at GreenArrow Email. We're looking to add an additional developer to our team. ",Backend Engineer,Languages
46466600,2026-01,AWS|Ansible|Go|Kubernetes|Saltstack|Terraform,1,Spacelift | Remote (Europe) | Full-time | Senior Software Engineer | $80k-$110k+ (can go higher) We're a VC-funded startup (recently raised $51M Series C) building an infrastructure orchestrator and c,DevOps Engineer,Cloud
46477688,2026-01,Unclassified,0,Afi Labs | Sales Associate | REMOTE (US) | Contract or Full-time Afi Labs ( http://www.afi.io ) is a software consulting company that specializes in building software for transportation and logistics ,Unclassified,Other
46467172,2026-01,Unclassified,0,Embed Workflow | Support Engineer | REMOTE (EMEA/APAC/LATAM preferred) | Part-time We're building an in-app workflow builder that SaaS companies embed directly into their platforms—letting their users,Unclassified,Other
46466822,2026-01,AI|Go|Python|React,1,"Duranta | Staff Backend Engineer | Full-Time | On-site | Seattle or NYC We're building business-in-a-box software for landscaping companies, with mobile applications and an offline-capable web app. We",Frontend Engineer,ML & AI
46642360,2026-01,Unclassified,0,"Transparent Entertainment Studio | Multiple Executive Roles | REMOTE We are building the world's first transparent entertainment studio - revolutionizing how entertainment is created, funded, and shar",Unclassified,Other
46513757,2026-01,PostgreSQL,1,"Tiger Data (FKA Timescale) [ Global | 100% Remote | Multiple Roles: Eng, Product, Support + more ] We began in 2017 as TimescaleDB, focused on making PostgreSQL the best database for time-series data.",Database Engineer,Databases
46628673,2026-01,AWS|Data Warehouse|Python|SQL|Terraform,1,"HomeVision | Multiple Roles- Eng, SRE, Analytics | Hybrid SF & Remote | Full-Time | $100k-$220k + equity We have three open roles: - Engineer - Hybrid SFO I'm looking for an junior-to-senior software ",Backend Engineer,Cloud
46616072,2026-01,AI|AWS|Java|JavaScript|Kubernetes|React|TypeScript,1,"Coveo | Senior Fullstack Developer | Canada | Full-time | Hybrid/Remote At Coveo, we build AI-powered systems that bring hyper-personalization to every enterprise experience — whether it's e-commerce,",Frontend Engineer,ML & AI
46535464,2026-01,AI|NextJS|Node.js|React,1,"I have adapted our ""Stealth"" pitch to fit their strict format while keeping the ""Nerd Bait"" hook.
Stealth PropTech Startup | Boston, MA (or Remote) | Founding Full-Stack Engineer | CONTRACT TO HIRE | ",Frontend Engineer,ML & AI
46559779,2026-01,AI|Snowflake,1,"Hightouch | Multiple Roles | Remote | Full-time | $180,000 - $320,000 USD + equity Hightouch is the modern AI platform for marketing and growth teams. Our AI agents reimagine marketing workflows, allo",Database Engineer,ML & AI
46546825,2026-01,AI,1,"Norm is building AI that understands regulations for regulatory compliance. Our AI currently automates compliance determinations for federally regulated financial content, though our vision is to buil",General Software Engineer,ML & AI
46594603,2026-01,AI|R,1,"Atomscale | Software Engineer, Full Stack | Boston, MA (Hybrid Onsite) |  https://atomscale.ai Atomscale is building AI to improve atomic-scale materials manufacturing. Our goal is to help translate n",General Software Engineer,ML & AI
46594737,2026-01,Git|Go,1,"Comper | First Product Designer / UI Engineer | €80-100k + equity | Utrecht, The Netherlands | ONSITE |  https://comper.io We make software landscapes understandable and explorable. Our canvas is zoom",General Software Engineer,Other
46471372,2026-01,AI,1,"Freeform ( http://freeform.co  ) | Software Engineers | Full-time | Onsite | Hawthorne, CA (Los Angeles County) Freeform is deploying metal 3D printing factories at global scale and setting a new fron",General Software Engineer,ML & AI
46467021,2026-01,Machine Learning,1,"Baton | Senior/Staff Software Engineer - Infrastructure, Machine Learning / Senior Software Engineer - Full Stack / Software Engineer - Infrastructure, Data Platform | San Francisco, CA (Hybrid) | Ful",ML / AI Engineer,ML & AI
46548264,2026-01,AI,1,"Parabola | Senior SRE + Full Stack Engineer | NYC/SF ONSITE-Hybrid | Full-time We're building the AI-powered workflow automation platform that ops and finance teams at Lyft, Flexport, WHOOP, 1000+ oth",General Software Engineer,ML & AI
46622835,2026-01,Neo4J,1,"Adobe | Senior Software Engineer (Behance – Graph & Recommendations) | $173,500 – $331,050 base (US) | Full-time | New York, NY (onsite) / Remote-friendly (US) Behance is Adobe’s network for creatives",General Software Engineer,Other
46566849,2026-01,AI|MongoDB,1,"Gambit Robotics | Founding Principal / Staff Full-Stack Engineer | NYC | Onsite | Full-time Hi! I’m Nicole (ex-Google AI), cofounder of Gambit Robotics with Eliot Horowitz (cofounder/CTO MongoDB). We’",Database Engineer,ML & AI
46539085,2026-01,AI,1,"Uptiv Health | Remote US with occasional travel| Lead/Senior Engineer | Full-time | competitive comp + equity, flexible PTO, health benefits, 401K We are a specialty infusion provider treating chronic",General Software Engineer,ML & AI
46596115,2026-01,AI,1,"Upwave | Senior Software Engineer | REMOTE (US) |  https://upwave.com Upwave is a YC/venture-funded startup that helps large enterprises plan, measure, and optimize brand advertising campaigns using a",Solutions Architect,ML & AI
46466797,2026-01,AI|Go,1,"Cora AI | Full Stack / Applied AI Engineer | Bay Area (hybrid) | Full-time | $190–250k + early equity We’re building the Account Intelligence layer, the brain that connects enterprise systems and exec",Solutions Architect,ML & AI
46513900,2026-01,Unclassified,0,"Sage Bionetworks | USA Remote | Full Time | Principal Software Engineer (Backend)  https://job-boards.greenhouse.io/sagebionetworks/jobs/409128... At Sage Bionetworks, we believe in the power of open ",Unclassified,Other
46597627,2026-01,Go,1,"Onja | Full Stack Developer, Course Design & Back-End Developer, Course Design | Full-Time | ONSITE - Madagascar Looking to join a social-impact driven company? Are you a software developer ready to u",General Software Engineer,Languages
46507338,2026-01,Ios,1,Lightcraft Technology | Senior iOS Real Time Engineer | Remote (US) |  https://lightcraft.pro/ Hi! I’m the co-founder of Lightcraft Technology. We’re creating a collaborative virtual production platfo,General Software Engineer,Other
46632128,2026-01,Unclassified,0,"PayPlan | Platform Specialist (Metabase) | Grantham, UK | Remote | 50,000 GBP / year | Full-Time At PayPlan, we are embarking on a major transformation of our data insight capabilities. We are seeking",Unclassified,Other
46506029,2026-01,AI,1,"2NDNATURE | Director of Engineering (Player-Coach) | Santa Cruz, CA | ONSITE 2NDNATURE is a small SaaS company providing stormwater management software to municipalities and corporations. We have a ma",General Software Engineer,ML & AI
46467635,2026-01,AI,1,Circadia Health |  https://circadia.health  | El Segundo (LA Area) | Full-Time | up to $220K USD We help save lives through early detection of cardiopulmonary conditions using our proprietary radar-po,General Software Engineer,ML & AI
46505651,2026-01,AI|Machine Learning,1,"Unit | San Francisco, CA | On-site | Full-time | Multiple Roles |  https://www.unit.inc/ Unit is building GTV, a new video platform that can automatically produce high-quality, personalized content. O",ML / AI Engineer,ML & AI
46528291,2026-01,AI,1,GitBook | Full-time | REMOTE (EU ±3h) | Product Engineers & Solutions Engineers Hey HN!  We’re GitBook — building the next generation of documentation and knowledge tools used by teams and engineers w,General Software Engineer,ML & AI
46617364,2026-01,CSS|Computer Assisted Language Learning|Docker|FastAPI|GCP|Python|React|Redux|Terraform,1,"We are looking for a full-stack ""ninja"" to join BetterSea full-time. We are a team of entrepreneurs, decarbonisation experts and tech enthusiasts who believe in purpose-driven innovation. We are build",Frontend Engineer,Web Technology
46468717,2026-01,Machine Learning,1,"EnsoData | healthcare, sleep, machine learning | Hybrid or Remote (Madison, WI) | Product Manager - Software Medical Devices SaaS | Full Time | $110k-$130k + bonus, stock options |  https://apply.work",ML / AI Engineer,ML & AI
46499208,2026-01,AI|AWS|Airflow|Docker|FastAPI|JavaScript|LLM|Node.js|Python|Rabbitmq|React|Redis|TypeScript,1,Terrabase | Remote | Full-time |  https://terrabase.ai/ We’re building long-horizon agentic analytics for enterprises. A semantic engine + context graph that grounds agents in real data and decisions.,Frontend Engineer,ML & AI
46496799,2026-01,Machine Learning,1,Longshot Systems - London (Hybrid) - No sponsorship available. At Longshot Systems we're building advanced platforms for sports betting analytics and trading. We are hiring a number of positions Senio,ML / AI Engineer,ML & AI
46604964,2026-01,AI,1,Coder |  https://coder.com/  | Multiple roles | Multiple locations | Full-time Coder is an AI software development company leading the future of autonomous coding. We empower teams to build software f,General Software Engineer,ML & AI
46590192,2026-01,AI|AWS|Azure|Docker|Grafana|Helm|Kubernetes|Prometheus|PyTorch|Python|Redis|Terraform|Unreal Engine,1,Blackshark AI | Software Engineers & Platform Engineer  | Full-time | Austria or Remote EU Hours | VISA sponsorship available We build geospatial AI infrastructure. Our platform lets analysts train cu,Backend Engineer,ML & AI
46502689,2026-01,Unclassified,0,Replica | Software Engineer | New York City Onsite (Hybrid) | NYC Area Required | Full-time |  https://www.replicahq.com Replica builds software and data to understand the built environment and ways p,Unclassified,Other
46509990,2026-01,JavaScript|React|Redis|TypeScript,1,"Buildplace (by Form Follows You GmbH) |  https://company.buildplace.io  | Berlin With Buildplace, you can simulate your planning projects in a digital twin in no time. The integrated inventory mapping",Frontend Engineer,Languages
46566783,2026-01,AI,1,"PermitFlow (YC W22) | Staff, Fullstack & Frontend Software Engineers | New York, NY | ONSITE | Full-time |  https://permitflow.com PermitFlow’s mission is to streamline and simplify construction permi",General Software Engineer,ML & AI
46505478,2026-01,AI|Machine Learning,1,Pepr AI | pepr.ai | Onsite in San Francisco | Full-time | Multiple roles | $140-$270K based on role/experience | Visa Sponsorship | Relocation We are building the AI Operator for growth to replace tra,ML / AI Engineer,ML & AI
46502528,2026-01,AI,1,"At Peregrine, we are transforming the way organizations engage with their data, making it easily accessible and immediately actionable for those who need it, when they need it most.
SF / NYC / DC | In",General Software Engineer,ML & AI
46610239,2026-01,AI|AWS|GCP|JavaScript|Kubernetes|NextJS|Node.js|React|TypeScript,1,"Wolf Games — Director of Engineering, Creative Automation — Remote (US/Canada) — Contract Wolf Games is building generative entertainment universes where AI and players collaborate in real time. We’re",Frontend Engineer,ML & AI
46508425,2026-01,AI|Embedded Systems,1,"CLUTCH | Embedded Systems Engineer (Computer Vision), Product Designer, Head of Growth | Remote | Full-time Clutch builds an AI camera for racket sports courts and an app that generates automated high",General Software Engineer,ML & AI
46558735,2026-01,Python|R,1,"Monadical.com | Senior Full-Stack Engineer | Full-Time Montreal | REMOTE (Canada-Quebec) Monadical is a fully remote software consultancy. We’ve built a diverse, friendly team that gets exposed to div",Backend Engineer,Languages
46496613,2026-01,AI,1,"PlantingSpace | Full-time | Remote (EU time zone) + Quarterly Meet-ups |  https://planting.space We’re building an AI system for analysts and scientists, based on a fundamentally new approach to reaso",General Software Engineer,ML & AI
46543871,2026-01,Go|Python|Rust,1,"Estuary | US-Based / Remote | Full-time –  https://estuary.dev/ 
Estuary is a VC-backed, post–Series A startup powering right-time data replication and transform — from sub-second CDC replication to t",Backend Engineer,Languages
46499824,2026-01,Unclassified,0,"Better Stack |  https://betterstack.com/  | /^Full-?stack Engineer$/i | Remote (North America & Europe) We are software builders at :heart: CEO is a software engineer, COO is a software engineer, and ",Unclassified,Other
46469514,2026-01,AI|Machine Learning,1,"Unit | San Francisco, CA | On-site | Full-time | Multiple Roles |  https://www.unit.inc/ Unit is building GTV, a new video platform that can automatically produce high-quality, personalized content. O",ML / AI Engineer,ML & AI
46483154,2026-01,AWS,1,"Octane | Staff Platform Engineer | REMOTE (US only) Octane is the #1 Powersports lender in the US and has expanded into other verticals, such as RVs, marine vehicles, and autos. Our Platform Engineeri",Cloud Engineer,Cloud
46482382,2026-01,AI,1,"Prodia | Fastest Inference API | London / REMOTE (US or Europe) | Software Engineer Engineers at Prodia build the systems that make image + video generation fast, reliable, and easy for developers to ",General Software Engineer,ML & AI
46499924,2026-01,AI|JavaScript|Node.js|React|TypeScript,1,Prove AI | Principal Engineer's and Senior Engineer's | Remote but must be based in the US | Very attractive base salary + equity + benefits Prove AI is an AI management platform that helps organizati,Frontend Engineer,ML & AI
46480236,2026-01,AI|LLM,1,"Stardrift ( https://stardrift.ai ) | Founding Engineer | Onsite - SF | Full time Hi HN - I'm the founder of Stardrift, and we're looking for a founding engineer to join our team of 3. We are building ",ML / AI Engineer,ML & AI
46596381,2026-01,AI|JavaScript|React|TypeScript,1,"Doubling | Junior Software Engineer (Contract, 1099) | NYC ONSITE | doubling.io Doubling is partnering with an early-stage AI-driven fintech startup building a platform that converts real-time financi",Frontend Engineer,ML & AI
46471975,2026-01,Oidc|Saml,1,"Bloomberg | Senior Software Engineer | Hybrid (NYC) | Full-time | $160k - $240k USD + bonus
Every day, Bloomberg’s clients rely on secure and seamless access to our products. Our team makes that possi",General Software Engineer,Other
46469833,2026-01,Python|SQL,1,"Count | Senior Software Engineer | REMOTE (UK/Europe/US East Coast) | Full-time | £100–140k (or local equivalent) + Equity |  https://count.co Count is an infinite, real-time canvas where SQL, Python,",Backend Engineer,Languages
46549048,2026-01,Unclassified,0,"Eventellect | Hybrid / Onsite / Remote (US – NY, TX, MA only) | Full-time Eventellect builds algorithmic systems for live event ticketing. We’re on a mission to fix ticketing for fans and teams -- eli",Unclassified,Other
