id,month,skills,has_skills,full_text
47638363,2026-04,AI|Cursor|FastAPI|GitHub Actions|JavaScript|LangChain|PostgreSQL|Python|React|Tailwind|TypeScript|augmented reality|computer technology,1,"Adclear | Senior Fullstack Engineer | London, UK | HYBRID (4 days/week) | Full-Time We're turning compliance from a bottleneck into a creative advantage for regulated brands. Clients include Monzo, Ll"
47628976,2026-04,AI|AWS|Django|JavaScript|LLM|PostgreSQL|Python|TypeScript|augmented reality,1,"Onos Health | Staff Eng (AI), Lead Eng (Backend), Lead Eng (Data) | San Francisco (Hybrid) | $200-250k + Equity | [ https://onoshealth.com ]( https://onoshealth.com/ ) 30 cents of every behavioral hea"
47605247,2026-04,LLM|ML|Nature,1,"Prior Labs | Berlin / Freiburg / NYC | ONSITE | Full-time | Multiple Roles Tables power every clinical trial, financial model, and scientific experiment, but deep learning has mostly ignored them. No "
47609680,2026-04,AI|ML|geographic information systems|machine learning,1,"Innolitics | Multiple Roles | Fully Remote |  https://innolitics.com We help companies develop medical AI and navigate the FDA's regulations. We're industry leaders in a niche, growing space. Medical "
47634342,2026-04,LLM|geographic information systems|robotics,1,"SF or Shenzhen, remote possible for exceptional candidates
Hiring FDEs and various Member of Technical Staff roles Apply here:  https://jobs.ashbyhq.com/dimensional Demos:  https://x.com/stash_pomicht"
47620144,2026-04,AI|ML,1,Matterworks.ai | ML Scientist & Engineering | Remote or Hybrid (Boston/Somerville MA) At Matterworks we are building AI tools to extract insights from the ever-growing corpora of biological data and t
47606463,2026-04,AI|B200|GB300|LLM,1,"Tufalabs | Senior research/engineers | Full Time | Zurich, Onsite | 100-200k CHF |  https://tufalabs.ai/ 
Our current focus is arc-agi 3. We recently hired the top #2 kaggler to join that effort.
We a"
47626656,2026-04,ML|go,1,"Hey HN! I'm hiring aggressively to scale our team at Airspace Intelligence ( https://www.airspace-intelligence.com ) Series B, onsite in Boston (all levels) and Seattle (Senior+). We're building the s"
47611589,2026-04,augmented reality|computer programming,1,"CrazyGames |  https://about.crazygames.com/  | REMOTE (in Europe) | Full-time | Multiple roles With recent technologies such as WebGPU and WebAssembly, the browser is quickly becoming a powerful gamin"
47613323,2026-04,AI|AWS|Azure|DevOps|Docker|Grafana|Helm|Kubernetes|Prometheus|PyTorch|Python|Redis|Terraform|Unreal Engine|geographic information systems,1,Blackshark AI | Software Engineers & Platform Engineers  | Full-time | Austria or Remote EU Hours | VISA sponsorship available We build geospatial AI infrastructure. Our platform lets analysts train c
47605338,2026-04,AI|AWS|CI/CD|DevOps|Docker|Git|Grafana|Kubernetes|Prometheus|Terraform|learning management systems|tools for software configuration management,1,"Tram Case - SRE - Fully remote
Our client is revolutionizing legal technology with AI-driven tools that enhance efficiency and accessibility for legal professionals. Technical Proficiency
Must be prof"
47604665,2026-04,geographic information systems|robotics,1,"MONUMENTAL |  https://www.monumental.co/  | Amsterdam, The Netherlands | Full Time | Onsite
We make robots that autonomously construct buildings. We are currently developing and manufacturing our auto"
47604915,2026-04,computer technology,1,"Identity Labs |  https://wellfound.com/jobs/4037860-creative-director-at-a-po...  | Remote | Full Time Identity Labs has generated 2B+ views across Twitter. We've worked with Bryan Johnson, Chamath Pa"
47604168,2026-04,AWS|Go|JavaScript|React|Terraform|TypeScript|computer programming|geographic information systems,1,"Join ( https://join.build ) | Senior/Staff Software Engineer | Remote | $175K–$205K + equity Join builds collaboration software for the construction industry — helping contractors, owners, and archite"
47608799,2026-04,AI|Ai|Android (mobile operating systems)|LLM|ML|S11|S14|Snowflake|ai|computer vision|geographic information systems|iOS,1,"Puma.tech | Remote-first with PST overlap | iOS/MacOS, Android, Ai/ML, Growth |  https://puma.tech Hi all, I’m Yuriy, founder of Puma.tech. Prev. worked at Cloudant (YC S08), Meteor (YC S11), Parse (Y"
47604165,2026-04,.NET|AI|AWS|C#|Go|React|computer programming|computer technology|geographic information systems|property management software,1,"Apex Dental Partners | Full-Stack Developer | Dallas, TX (Remote US or Hybrid) |  https://www.apexdp.com We're a Dental Support Organization running 59 practices across TX/OK/CO/MO/IA/NE/TN/AZ. The un"
47607631,2026-04,Snowflake|ai|geographic information systems|go|machine learning|ml,1,"Sumble is the newco from the founders of Kaggle. We are hiring full stack engineers, ai/ml engineers and growth/marketing. Can view our roles and apply here:  https://sumble-inc.workable.com/ We are b"
47636489,2026-04,AI|FastAPI|Next.js|Python|R|electronic communication,1,"(AU ONLY / REMOTE) Senior engineer to step into a ~30k LOC system (~300 files) and help shape it properly. Production-style system with real complexity. Interdependent modules, async flows, external i"
47603236,2026-04,AI|Hugging Face|Java|JavaScript|Kotlin|LLM|LangChain|ML|Python|React|Scala|Starbridge|TypeScript|Typescript|geographic information systems|system design,1,Starbridge | Senior Engineers (Kotlin/Java/React/Typescript) | NYC or Remote | Full-time | starbridge.ai Starbridge is building an AI platform that turns large-scale public and enterprise data into re
47607732,2026-04,Unclassified,0,"What’s up with all the flagged/dead posts at the bottom? I don’t see any pattern. This is relevant because I’d like to post a few jobs, but want to make sure I’m not breaking the rules somehow and get"
47624241,2026-04,Python|Python (computer programming)|Source (digital game creation systems)|algorithms|docker,1,Senior Python Backend Engineer | REMOTE We’re looking for Python backend engineers to work on a trustless supercluster of performance-proofed GPU-enabled sandboxed docker container runners controlled 
47609419,2026-04,AI|Ai|cyber security,1,"Kai | Engineering (Multiple) | Onsite (San Jose, CA) | Full-time Ai + Cybersecurity. Our Ai team is well funded, and growing. Although we have a dedicated engineering team, the Ai team is looking for "
47623753,2026-04,AI|Databricks|ML,1,"Post Up | Full time | Senior Backend Engineer | Onsite | Vancouver, BC (Hybrid) | Salary: $120-$130k CAD | 
 https://www.postup.pro We're building the Databricks for content production, starting with "
47602418,2026-04,JavaScript|Node.js|Python|React|TypeScript|Typescript,1,"Findigs | Full-time | NYC | 3x/week in office (M,T, Th) | findigs.com At Findigs, we’re transforming the rental experience — making it fairer, stress-free, and more convenient by changing the fundamen"
47603735,2026-04,Immunera|ML|PyTorch|Python|Python (computer programming)|TensorFlow|learning management systems|machine learning,1,"Immunera | Principal Machine Learning Engineer | NYC area (hybrid) | Full-time | immunera.ai Hey! I’m Maxim, cofounder/CEO of Immunera. We're building blood tests that use gene sequencing and machine "
47606350,2026-04,AI|DBT|DevOps|Express|GCP|MySQL|React|Snowflake|Terraform|computer programming|express,1,"Atria | Global Remote (almost anywhere) & Hybrid NYC | 10 Engineering roles
Atria Health ( https://www.atria.org ) | product eng, devops eng, platform eng, ... Our team is operating with the special c"
47604397,2026-04,AI|computer technology|learning management systems,1,"Pango | Senior Software Engineer - Full Stack, Technical Lead / Software Engineer | On-site (hybrid) in Stockholm, Sweden (Visa Sponsorship possible) | Full time Pango is building the world's first Ag"
47605072,2026-04,AI|AWS|React|Rust|computer programming|computer technology|go,1,"AI x Healthcare Startup | Boston, MA Onsite | Full-time | Early Engineer We're looking for a backend-leaning fullstack dev. You will be one of the first engineers outside of the founding team. Here is"
47611910,2026-04,geographic information systems,1,"Electric Twin | London, UK | Hybrid (3/4 days per week in office)
Electric Twin builds simulations of real customer audiences, so teams can test decisions before shipping them. We just raised $14 mill"
47627006,2026-04,go,1,"Art Tech Startup (stealth) | Technical Co-Founder | Remote or NYC | Equity I'm building an art tech startup, and I am seeking a highly driven full-stack technical co-founder ideally located in NYC. Yo"
47603233,2026-04,AI|AWS|Android (mobile operating systems)|JavaScript|ML|Python|Rust|Scala|Terraform|TypeScript|augmented reality|database|geographic information systems|iOS|sensors,1,"Radar Labs | Software Engineers (SRE, data platform, backend, full-stack, mobile) | Remote (US), NYC | Full Time |  https://radar.com - Radar is the geo-location dev tool - Doing 1B+ API calls per day"
47604635,2026-04,Angular|Azure|C#|DevOps|Java|SQL|augmented reality|computer programming,1,"Ridgeline International | Software Engineer, Full Stack (Angular and Java) | REMOTE (US) | Full-Time Ridgeline International builds software that fights Ubiquitous Technical Surveillance (UTS), which "
47633062,2026-04,AI|JavaScript|Node.js|PostgreSQL|React|TypeScript|computer programming,1,"Subject: Full Stack Engineer Application - Fatima Usman Location: Remote (PKT) Hi, I’m reaching out regarding your recent post in the HN ""Who is Hiring"" thread. 
Stack: React, TypeScript, Node.js, Pos"
47604796,2026-04,AI|AWS|FastAPI|LLM|PostgreSQL|Python|React|computer technology|geographic information systems,1,"Cultivate AI | Senior Software Engineers | Durham, NC | Hybrid (open to remote) We're building an AI platform for credit unions. A variety of tools (third party integrations + RAG) backed by multiple "
47603680,2026-04,AI|ML|computer programming,1,"HumanSignal |  https://humansignal.com/  | REMOTE North America, South America, Europe | Full-time | Engineering roles We created Label Studio ( https://github.com/HumanSignal/label-studio/ ), which h"
47603881,2026-04,JavaScript|Rust|TypeScript|Typescript|augmented reality|computer graphics|computer programming|geographic information systems,1,"Arcol | Senior Software Engineer | NYC, SF, or Remote (US/Canada) | Full-time Arcol (arcol.io) is a small, high talent density team building the future of building design - a future that's collaborati"
47601873,2026-04,Sequoia|Source (digital game creation systems)|computer programming|go,1,WireScreen (Series A) | Senior Product Manager | NYC - hybrid | Full-time | $175k-$215k base + equity |  https://jobs.ashbyhq.com/wirescreen/3c97417f-45f1-4480-8d38-... WireScreen is a fast-growing Se
47614308,2026-04,AI,1,Denta | CTO | Full-time | Remote|  https://trydenta.com We've already built a dental analytics tool to aggregate and analyze data across the dental industry. We now are looking to build AI Agents on t
47606988,2026-04,AI,1,"Hyperspell | YC F25 | San Francisco, ONSITE | $150k-220k + generous equity and benefits | hyperspell.com I'm Manu, founder of Hyperspell. 14 Years ago I found my first job in tech through Who's Hiring"
47604611,2026-04,Django|Python|geographic information systems,1,"Authentik Security | Security Engineer | US | REMOTE (anywhere) | Full-time Authentik Security ( https://goauthentik.io ) is the company behind authentik ( https://github.com/goauthentik/authentik ), "
47603467,2026-04,AI|DevOps|Outsourcing model,1,"NotCo AI is a Food-Tech that modernizes CPG product development by unifying ingredient science, formulation, and consumer insights into one decision engine — trusted by Mars, PepsiCo, Ferrero, and mor"
47626144,2026-04,AI|computer programming|geographic information systems,1,"Hey all, Cassidy ( https://cassidyai.com , Series A, ONSITE: New York City) is growing fast and we're hiring across a few critical roles in NYC. Senior & Mid-level Software Engineers - end-to-end prod"
47627245,2026-04,BigQuery|Express|GCP|JavaScript|Kubernetes|MySQL|Node.js|Redis|TypeScript|augmented reality,1,"Company: Faqta
Location: Utrecht, Netherlands (Hybrid Tue/Thu)
Remote: No (NL-based)
Type: Full-time
Salary: €3858–€4244/month + 8% holiday pay Medior Backend Developer (Node.js / TypeScript) Faqta bu"
47611760,2026-04,AI|Assembly (computer programming)|Docker|Rust|computer programming,1,"Wasmer (YC S19) |  https://wasmer.io/  | Multiple Roles | Remote (EU) or Office (US) | Full-time We are building the next generation of infrastructure for AI without Docker containers, but with a bett"
47631468,2026-04,Unclassified,0,"Pomelo Care| Remote US (office in NYC or SF) We’re building a healthier future for women and children. We combine clinical excellence, human connection, and proactive technology to ensure our patients"
47603262,2026-04,augmented reality|iOS,1,"CLEAR | Senior/Staff Software Engineers, Staff/Lead iOS Engineer, Infrastructure Engineers| NYC Onsite (4-5 days in-office w/ free catered lunch daily) |  https://www.clearme.com/ CLEAR is building TH"
47605862,2026-04,AI|Ruby|computer programming,1,Hellotext — Senior Full-Stack Ruby on Rails — Remote (LATAM/EU) -   https://www.hellotext.com We're building a conversational revenue system for eCommerce — think AI + automation that actually drives 
47605066,2026-04,learning management systems,1,"American Board of Family Medicine | Research Data Analyst | Washington, DC | ONSITE | Full time We’re looking for a curious and productive analyst to help us work with our extensive electronic health "
47620067,2026-04,AWS|JavaScript|Terraform|TypeScript|Typescript,1,"Mighty Acorn Digital | Remote (Continental US) | Full Time |  https://www.mightyacorn.com/ At Mighty Acorn, we make it easier for governments to deliver world-class digital services. From renewing a f"
47604816,2026-04,AWS|Docker|PostgreSQL|Python|S18|Terraform|computer technology,1,"Enveritas (YC S18, non-profit) | Backend Software Engineer | Remote (Global) |  https://enveritas.org/jobs/ 
Enveritas is a 501(c)(3) nonprofit working on sustainability issues facing smallholder coff"
47624109,2026-04,Unclassified,0,"Quick heads-up! Please list the location (REMOTE / REMOTE US / ONSITE), post only if you’re hiring for your company, and keep it to one post per company. If your company isn’t well-known, add a short "
47602816,2026-04,Cassandra|Elasticsearch|Outsourcing model|PostgreSQL|Python|Rust|Terraform|database|geographic information systems,1,Discord | Senior Software Engineer - Database Infrastructure | SF Bay Area (Hybrid) Tech stack: Rust | ScyllaDB | k8s | Python | Postgres | Elasticsearch | Terraform Role: Build and operate distribute
47611720,2026-04,AI|geographic information systems,1,"Cogram (YC W22,  https://cogram.com ) | Multiple Roles | Remote or hybrid (US/EU/UK) | Full-time Cogram builds AI agents for architects and engineers. Our tools automate project management and streaml"
47637817,2026-04,PhD|geographic information systems|learning management systems|machine learning,1,"CS PhD position | Chalmers University | Sweden | ONSITE | machine learning for biology At CGR Lab ( https://cgrlab.github.io/research/ ) based in Chalmers, Gothenburg, we work at the intersection of b"
47613445,2026-04,geographic information systems,1,PlantingSpace | Full-time | Remote (EU time zone) + Quarterly Meet-ups |  https://planting.space We're building a system that represents domain knowledge as modular probabilistic models — making analy
47612478,2026-04,AI|AWS|Azure|GCP|ML|PyTorch|Python|TensorFlow|hardware testing methods|learning management systems|machine learning,1,"ML6 | Machine Learning Engineer, Data Engineer | Python, TensorFlow, PyTorch, GCP, AWS, Azure | Full-time | Amsterdam, Berlin, Munich, Eindhoven, Ghent (EU) On-site/hybrid We are a Machine Learning co"
47615203,2026-04,JavaScript|Python|React|TypeScript|computer programming|geographic information systems,1,"Formical | Software Engineer | ONSITE (Hybrid - Delft, Netherlands) | Full-time |  https://careers.formical.bio At Formical, we believe we can become the first sustainable generation on Earth. Biotech"
47614969,2026-04,Ruby|Ruby (computer programming)|express|iOS,1,"Perry Street Software | Remote (EU/LatAM/NA) | Full time |  https://www.perrystreet.com/careers Perry Street Software publishes Jack'd and SCRUFF, two of the world's largest LGBTQ+ dating apps on iOS "
47622626,2026-04,geographic information systems,1,"Atomic Tessellator | Lead Front-end Engineer | Full time, remote (UTC+12) |  https://atomictessellator.com Atomic Tessellator is the computational infrastructure for advanced materials, enabling defen"
47603141,2026-04,AI|ML|Outsourcing model|SPARK|ai|computer technology|learning management systems|machine learning|spark,1,"Espresso AI | Staff ML & Staff Infra Engineers | Brooklyn or San Francisco | Full time We're using LLMs to build neural optimizers, neural scheduling systems, and neural workload tuners. (If you're ex"
47615206,2026-04,Ruby|Ruby (computer programming)|computer programming|service-oriented modelling,1,"AREO | Remote (EU) | Full-Time | Equity | Roles: [Engineering Manager (Ruby on Rails), Lead Product Engineer (Ruby on Rails)] My name is Marius and I am the CTO at AREO ( https://goareo.com/ ). AREO, "
47602825,2026-04,AI|Java|Outsourcing model|augmented reality,1,"Oscilar.com | Sr/Staff Software Engineers & PM | REMOTE (US/Canada/Brazil/Poland/UK) | Full-time AI Risk Decisioning™ platform that helps organizations manage onboarding, fraud, credit, and compliance"
47617865,2026-04,Python|computer technology,1,"Data Analyst | Redistricting Data Hub | Remote (US) The Redistricting Data Hub provides individuals, good government organizations, and community groups the data, resources, and knowledge to participa"
47614285,2026-04,Java|Java (computer programming)|Kubernetes|Source (digital game creation systems)|Spring|Spring Boot|system design,1,"Infystrat | Full Stack Engineer (Java, Microservices) | Remote (India) | Full-Time | 6–10 LPA We’re hiring early-career engineers (0–2 yrs) to work on open digital infrastructure with real-world impac"
47610892,2026-04,AI|augmented reality|geographic information systems,1,"TechTalk | Principal Software Engineer, Agentic Engineering | Vienna, Austria | ONSITE/HYBRID | Full-time For those who know what they're doing - even without AI. Our focus is agentic engineering: bui"
47624976,2026-04,Rust|geographic information systems,1,"Rust engineer Polars TYPE: full-time LOCATION: Amsterdam REMOTE: Optional, Based in the Netherlands is preferred VISA: No DESCRIPTION: Polars is the company founded from the Polars OSS project. The co"
47609341,2026-04,AI|JavaScript|Python|React|TypeScript|Typescript|computer programming|geographic information systems|machine learning,1,"CVector | Software Engineers, Senior Research Engineer | New York City (FiDi) | ONSITE | Full-time | VISA SPONSORSHIP CVector builds software to bring real time economic optimization and AI prediction"
47609849,2026-04,AI|ML|augmented reality|computer science|computer vision,1,"Stellar Science  | Hybrid (USA) Albuquerque NM, Washington DC (Tysons VA), Dayton OH | Full time, interns/co-ops | U.S. citizenship required |  https://www.stellarscience.com Company : We're a small s"
47613220,2026-04,AI|AWS|Docker|Elasticsearch|Express|FastAPI|Flask|GitHub Actions|Hugging Face|JavaScript|ML|PostgreSQL|PyTorch|Python|React|Redis|Redux|Sentry|TypeScript|Webpack|computer programming,1,"Scite (scite.ai) | Senior Developer | REMOTE (US) We build AI-powered tools that help researchers and organizations make sense of the scientific literature. Small team, hard problems, real momentum. O"
47612065,2026-04,AI|AWS|LLM|PhD|computer technology,1,"Burnin | Founding Researcher | REMOTE (US East Coast/Europe) / ONSITE (London, NYC) Burnin builds hard environments that break AI agents. We design continuous-time evaluation and training arenas for m"
47616532,2026-04,AI|Outsourcing model,1,"Ria Money Transfer |  https://www.riamoneytransfer.com/en-us/  | Hybrid Denver, CO | Full-time Currently looking for a AI-first full time product engineer to help us on a transform our digital product"
47606148,2026-04,AI|algorithms|computer technology|geographic information systems,1,"Roles: Forward Deployed Engineer (aka Customer Delivery Lead) and Platform Engineer
Both roles full-time ONSITE in London, £100–160k + 0.5–1.0% equity grant, visa sponsorship available. We build an AI"
47607330,2026-04,AI|geographic information systems|robotics,1,"9 Mothers YC P26 | Robotics / Software Engineering | Austin, ONSITE | $150-400k + equity + benefits | 9mothers.com I'm Russ, one of the founders of 9 Mothers. We're making AI weapon systems out of Aus"
47609118,2026-04,augmented reality|hardware components|robotics,1,"Charge Robotics | Multiple Roles | Full-time | Onsite | SF Bay Area Hi HN! We’re a YC-backed, Series-A startup building robots that build large-scale solar farms. Check out a video of our first system"
47616392,2026-04,AI|LESS|database,1,"Founding (AI/Software) Engineer + Founding Research Scientist | NYC |  https://www.l2labs.ai/ L2 Labs is a brand new applied AI lab advancing database systems, data mapping, and data integration. We'r"
47605713,2026-04,DevOps|JavaScript|Kubernetes|PostgreSQL|React|Rust|TypeScript|computer programming,1,Sequent Tech | Senior Fullstack Engineer | REMOTE (Global) | Full-time | sequentech.io Sequent builds cryptographically secure online voting infrastructure used in 200+ real elections across multiple 
47606136,2026-04,AWS|MySQL|Node.js|PHP|Python|SFTP,1,"Alphamatician (alphamatician.com) | Data Pipeline Engineer | Remote | Full-time We build and maintain alternative data products for institutional investors — structured datasets covering 40,000+ compa"
47617564,2026-04,AI|JavaScript|MiLaboratories|Rust|TypeScript|computer programming,1,"MiLaboratories | Bilbao, Spain | ONSITE | RELOCATION SUPPORT |  https://platforma.bio We are MiLaboratories, the team behind Platforma.bio & MiXCR. We are building the ""OS for Biology""—the foundationa"
47606829,2026-04,JavaScript|Node.js|Python|React|Ruby|TypeScript|augmented reality,1,"Goody | Remote | $150–250K + equity and benefits | US and Canada | Full-time I'm Mark, the technical co-founder and CTO at Goody. We're building a gifting product that every business can use to recogn"
47607283,2026-04,computer technology|geographic information systems,1,"MintMCP | Founding Engineer / Founding GTM | SF Bay Area (ONSITE) MintMCP helps enterprises safely do more with Agents (e.g, governance around MCP tools and agents like Claude Code / Cowork, and other"
47602515,2026-04,Django|JavaScript|PostgreSQL|Python|Python (computer programming)|React|Source (digital game creation systems)|TypeScript|database|geographic information systems,1,Fusionbox | Python + TypeScript Engineers | United States| Full-time | REMOTE (Legal to work in the US) We're a software engineering consultancy that builds enterprise software the right way. We negot
47602168,2026-04,AI|JavaScript|Next.js|PostgreSQL|RAGE (digital game creation systems)|React|TypeScript,1,"Anduril Industries | mid/Sr/Staff Full Stack Software Engineers, ArsenalOS Team | Costa Mesa, CA ideally, (would consider remote with travel) | JavaScript/TypeScript, React, Node/Next.js, PostgreSQL A"
47606584,2026-04,AI|STAF,1,"Fractional AI | Staff/Principal Software Engineer | SF, NY, NC, Dubai | Onsite We’re a team of experienced generalist SWEs and AI enthusiasts who are building custom AI agents for enterprise clients. "
