id,month,skills,has_skills,full_text,role,skill_category
47606499,2026-04,JavaScript|Node.js|React|Redis|TypeScript,1,"Ashby | YC 19 | REMOTE | Hiring Product Engineers | Sr: $153k-$220k, Staff: $190k-$275k Ashby is the all-in-one recruiting platform powering hiring at the world’s most innovative companies. If you cmd",Frontend Engineer,Languages
47604056,2026-04,AI,1,"Caribou | Toronto, or Remote Canada | Full Time |  https://www.caribou.care/ Caribou helps homecare organizations attract, engage, and retain staff through data-driven recognition, rewards, and coordi",General Software Engineer,ML & AI
47604550,2026-04,R,1,"LiveMap | Geospatial Engineers (Data & Routing) | Full-Time | Switzerland or Remote (CH, EU, UK) Visa sponsorship is not provided. LiveMap is a funded startup with a vision to build the next generatio",General Software Engineer,Languages
47603733,2026-04,AI|Go|JavaScript|Kubernetes|React|TypeScript,1,"Oneleet (YC S22) | Multiple Roles | US & NATO Countries | Remote | Full-time
Oneleet is an all-in-one cybersecurity startup that has built its own Attack Surface Monitoring (ASM), Code Scanner, Endpoi",Frontend Engineer,ML & AI
47605788,2026-04,C++|Machine Learning|Python|Rust,1,"Quadrature | Quant Dev | London, New York, Singapore | Full-Time | Onsite We’re Quadrature, a technology company in the algo trading space. We use advanced machine learning on large amounts of data to",Backend Engineer,Languages
47603284,2026-04,AI|Artificial Neural Networks,1,PhysicsX | Principal AI Engineer | London / NY / Remote | Full time | physicsx.ai We're building an AI-native platform that turns physics simulations from days-long jobs into millisecond inference. Th,General Software Engineer,ML & AI
47606879,2026-04,Unclassified,0,"Red Balloon Security | Security Researchers, Software Engineers | NYC, Northern Virginia | ONSITE, HYBRID | Full-time, Interns (paid) | US Citizenship Required |  https://redballoonsecurity.com We are",Unclassified,Other
47637106,2026-04,AI,1,"Foundry Robotics | Founding Engineers | Full-time | Onsite (London, UK) I'm Gio, CTO of Foundry Robotics. We're an early stage startup building robotics for manufacturing applications. We are looking ",General Software Engineer,ML & AI
47634597,2026-04,AI|AWS|Docker|Node.js|Python|React,1,BioLM | Lead Platform Engineer | San Francisco (or Remote) | Full-time | biolm.ai We're building an AI platform for molecular discovery: think language models for protein and DNA design. Small foundin,Frontend Engineer,ML & AI
47617495,2026-04,AI,1,SPADE Agriculture| Full Stack Engineer |  https://spade.ag  | Remote (US Timezones) | Full Time Spade is a Series A startup building a wide range of products for the dairy industry. Think apps for far,General Software Engineer,ML & AI
47632126,2026-04,AI,1,"Pinehurst, TX | Remote, Onsite, Hybrid
Senior Systems Architect (Backend / AI-Native / Not a CRUD Role) Overview
We are looking for a senior systems architect, not a feature developer.
This role is fo",Solutions Architect,ML & AI
47638363,2026-04,AI|FastAPI|GitHub Actions|JavaScript|Langchain|PostgreSQL|Python|React|Tailwind|TypeScript,1,"Adclear | Senior Fullstack Engineer | London, UK | HYBRID (4 days/week) | Full-Time We're turning compliance from a bottleneck into a creative advantage for regulated brands. Clients include Monzo, Ll",Frontend Engineer,ML & AI
47628976,2026-04,AI|AWS|Django|JavaScript|LLM|PostgreSQL|Python|TypeScript,1,"Onos Health | Staff Eng (AI), Lead Eng (Backend), Lead Eng (Data) | San Francisco (Hybrid) | $200-250k + Equity | [ https://onoshealth.com ]( https://onoshealth.com/ ) 30 cents of every behavioral hea",Backend Engineer,ML & AI
47605247,2026-04,LLM|Machine Learning|Nature,1,"Prior Labs | Berlin / Freiburg / NYC | ONSITE | Full-time | Multiple Roles Tables power every clinical trial, financial model, and scientific experiment, but deep learning has mostly ignored them. No ",ML / AI Engineer,ML & AI
47609680,2026-04,AI|Machine Learning,1,"Innolitics | Multiple Roles | Fully Remote |  https://innolitics.com We help companies develop medical AI and navigate the FDA's regulations. We're industry leaders in a niche, growing space. Medical ",ML / AI Engineer,ML & AI
47634342,2026-04,LLM,1,"SF or Shenzhen, remote possible for exceptional candidates
Hiring FDEs and various Member of Technical Staff roles Apply here:  https://jobs.ashbyhq.com/dimensional Demos:  https://x.com/stash_pomicht",ML / AI Engineer,ML & AI
47620144,2026-04,AI|Machine Learning,1,Matterworks.ai | ML Scientist & Engineering | Remote or Hybrid (Boston/Somerville MA) At Matterworks we are building AI tools to extract insights from the ever-growing corpora of biological data and t,ML / AI Engineer,ML & AI
47606463,2026-04,AI|LLM,1,"Tufalabs | Senior research/engineers | Full Time | Zurich, Onsite | 100-200k CHF |  https://tufalabs.ai/ 
Our current focus is arc-agi 3. We recently hired the top #2 kaggler to join that effort.
We a",ML / AI Engineer,ML & AI
47626656,2026-04,Go|Machine Learning,1,"Hey HN! I'm hiring aggressively to scale our team at Airspace Intelligence ( https://www.airspace-intelligence.com ) Series B, onsite in Boston (all levels) and Seattle (Senior+). We're building the s",ML / AI Engineer,Languages
47611589,2026-04,Unclassified,0,"CrazyGames |  https://about.crazygames.com/  | REMOTE (in Europe) | Full-time | Multiple roles With recent technologies such as WebGPU and WebAssembly, the browser is quickly becoming a powerful gamin",Unclassified,Other
47613323,2026-04,AI|AWS|Azure|Docker|Grafana|Helm|Kubernetes|Prometheus|PyTorch|Python|Redis|Terraform|Unreal Engine,1,Blackshark AI | Software Engineers & Platform Engineers  | Full-time | Austria or Remote EU Hours | VISA sponsorship available We build geospatial AI infrastructure. Our platform lets analysts train c,Backend Engineer,ML & AI
47605338,2026-04,AI|AWS|Docker|Git|Grafana|Kubernetes|Prometheus|Terraform|Tools For Software Configuration Management,1,"Tram Case - SRE - Fully remote
Our client is revolutionizing legal technology with AI-driven tools that enhance efficiency and accessibility for legal professionals. Technical Proficiency
Must be prof",DevOps Engineer,ML & AI
47604665,2026-04,Unclassified,0,"MONUMENTAL |  https://www.monumental.co/  | Amsterdam, The Netherlands | Full Time | Onsite
We make robots that autonomously construct buildings. We are currently developing and manufacturing our auto",Unclassified,Other
47604915,2026-04,Unclassified,0,"Identity Labs |  https://wellfound.com/jobs/4037860-creative-director-at-a-po...  | Remote | Full Time Identity Labs has generated 2B+ views across Twitter. We've worked with Bryan Johnson, Chamath Pa",Unclassified,Other
47604168,2026-04,AWS|Go|JavaScript|React|Terraform|TypeScript,1,"Join ( https://join.build ) | Senior/Staff Software Engineer | Remote | $175K–$205K + equity Join builds collaboration software for the construction industry — helping contractors, owners, and archite",Frontend Engineer,Cloud
47608799,2026-04,AI|Android|Ios|LLM|Machine Learning|S11|S14|Snowflake,1,"Puma.tech | Remote-first with PST overlap | iOS/MacOS, Android, Ai/ML, Growth |  https://puma.tech Hi all, I’m Yuriy, founder of Puma.tech. Prev. worked at Cloudant (YC S08), Meteor (YC S11), Parse (Y",ML / AI Engineer,ML & AI
47604165,2026-04,.NET|AI|AWS|C#|Go|Property Management Software|React,1,"Apex Dental Partners | Full-Stack Developer | Dallas, TX (Remote US or Hybrid) |  https://www.apexdp.com We're a Dental Support Organization running 59 practices across TX/OK/CO/MO/IA/NE/TN/AZ. The un",Frontend Engineer,Backend
47607631,2026-04,AI|Go|Machine Learning|Snowflake,1,"Sumble is the newco from the founders of Kaggle. We are hiring full stack engineers, ai/ml engineers and growth/marketing. Can view our roles and apply here:  https://sumble-inc.workable.com/ We are b",ML / AI Engineer,ML & AI
47636489,2026-04,AI|FastAPI|NextJS|Python|R,1,"(AU ONLY / REMOTE) Senior engineer to step into a ~30k LOC system (~300 files) and help shape it properly. Production-style system with real complexity. Interdependent modules, async flows, external i",Frontend Engineer,ML & AI
47603236,2026-04,AI|Hugging Face|Java|JavaScript|Kotlin|LLM|Langchain|Machine Learning|Python|React|Scala|TypeScript,1,Starbridge | Senior Engineers (Kotlin/Java/React/Typescript) | NYC or Remote | Full-time | starbridge.ai Starbridge is building an AI platform that turns large-scale public and enterprise data into re,Frontend Engineer,ML & AI
47607732,2026-04,Unclassified,0,"What’s up with all the flagged/dead posts at the bottom? I don’t see any pattern. This is relevant because I’d like to post a few jobs, but want to make sure I’m not breaking the rules somehow and get",Unclassified,Other
47624241,2026-04,Docker|Python,1,Senior Python Backend Engineer | REMOTE We’re looking for Python backend engineers to work on a trustless supercluster of performance-proofed GPU-enabled sandboxed docker container runners controlled ,Backend Engineer,DevOps
47609419,2026-04,AI|Cyber Security,1,"Kai | Engineering (Multiple) | Onsite (San Jose, CA) | Full-time Ai + Cybersecurity. Our Ai team is well funded, and growing. Although we have a dedicated engineering team, the Ai team is looking for ",Security Engineer,ML & AI
47623753,2026-04,AI|Machine Learning,1,"Post Up | Full time | Senior Backend Engineer | Onsite | Vancouver, BC (Hybrid) | Salary: $120-$130k CAD | 
 https://www.postup.pro We're building the Databricks for content production, starting with ",ML / AI Engineer,ML & AI
47602418,2026-04,JavaScript|Node.js|Python|React|TypeScript,1,"Findigs | Full-time | NYC | 3x/week in office (M,T, Th) | findigs.com At Findigs, we’re transforming the rental experience — making it fairer, stress-free, and more convenient by changing the fundamen",Frontend Engineer,Languages
47603735,2026-04,Machine Learning|PyTorch|Python|TensorFlow,1,"Immunera | Principal Machine Learning Engineer | NYC area (hybrid) | Full-time | immunera.ai Hey! I’m Maxim, cofounder/CEO of Immunera. We're building blood tests that use gene sequencing and machine ",Backend Engineer,ML & AI
47606350,2026-04,AI|Express|GCP|MySQL|React|Snowflake|Terraform|dbt,1,"Atria | Global Remote (almost anywhere) & Hybrid NYC | 10 Engineering roles
Atria Health ( https://www.atria.org ) | product eng, devops eng, platform eng, ... Our team is operating with the special c",Frontend Engineer,ML & AI
47604397,2026-04,AI,1,"Pango | Senior Software Engineer - Full Stack, Technical Lead / Software Engineer | On-site (hybrid) in Stockholm, Sweden (Visa Sponsorship possible) | Full time Pango is building the world's first Ag",General Software Engineer,ML & AI
47605072,2026-04,AI|AWS|Go|React|Rust,1,"AI x Healthcare Startup | Boston, MA Onsite | Full-time | Early Engineer We're looking for a backend-leaning fullstack dev. You will be one of the first engineers outside of the founding team. Here is",Frontend Engineer,ML & AI
47611910,2026-04,Unclassified,0,"Electric Twin | London, UK | Hybrid (3/4 days per week in office)
Electric Twin builds simulations of real customer audiences, so teams can test decisions before shipping them. We just raised $14 mill",Unclassified,Other
47627006,2026-04,Go,1,"Art Tech Startup (stealth) | Technical Co-Founder | Remote or NYC | Equity I'm building an art tech startup, and I am seeking a highly driven full-stack technical co-founder ideally located in NYC. Yo",General Software Engineer,Languages
47603233,2026-04,AI|AWS|Android|Ios|JavaScript|Machine Learning|Python|Rust|Scala|Terraform|TypeScript,1,"Radar Labs | Software Engineers (SRE, data platform, backend, full-stack, mobile) | Remote (US), NYC | Full Time |  https://radar.com - Radar is the geo-location dev tool - Doing 1B+ API calls per day",Backend Engineer,ML & AI
47604635,2026-04,Angular|Azure|C#|Java|SQL,1,"Ridgeline International | Software Engineer, Full Stack (Angular and Java) | REMOTE (US) | Full-Time Ridgeline International builds software that fights Ubiquitous Technical Surveillance (UTS), which ",Frontend Engineer,Frontend
47633062,2026-04,AI|JavaScript|Node.js|PostgreSQL|React|TypeScript,1,"Subject: Full Stack Engineer Application - Fatima Usman Location: Remote (PKT) Hi, I’m reaching out regarding your recent post in the HN ""Who is Hiring"" thread. 
Stack: React, TypeScript, Node.js, Pos",Frontend Engineer,ML & AI
47604796,2026-04,AI|AWS|FastAPI|LLM|PostgreSQL|Python|React,1,"Cultivate AI | Senior Software Engineers | Durham, NC | Hybrid (open to remote) We're building an AI platform for credit unions. A variety of tools (third party integrations + RAG) backed by multiple ",Frontend Engineer,ML & AI
47603680,2026-04,AI|Machine Learning,1,"HumanSignal |  https://humansignal.com/  | REMOTE North America, South America, Europe | Full-time | Engineering roles We created Label Studio ( https://github.com/HumanSignal/label-studio/ ), which h",ML / AI Engineer,ML & AI
47603881,2026-04,JavaScript|Rust|TypeScript,1,"Arcol | Senior Software Engineer | NYC, SF, or Remote (US/Canada) | Full-time Arcol (arcol.io) is a small, high talent density team building the future of building design - a future that's collaborati",Backend Engineer,Languages
47601873,2026-04,Go,1,WireScreen (Series A) | Senior Product Manager | NYC - hybrid | Full-time | $175k-$215k base + equity |  https://jobs.ashbyhq.com/wirescreen/3c97417f-45f1-4480-8d38-... WireScreen is a fast-growing Se,General Software Engineer,Languages
47614308,2026-04,AI,1,Denta | CTO | Full-time | Remote|  https://trydenta.com We've already built a dental analytics tool to aggregate and analyze data across the dental industry. We now are looking to build AI Agents on t,General Software Engineer,ML & AI
47606988,2026-04,AI,1,"Hyperspell | YC F25 | San Francisco, ONSITE | $150k-220k + generous equity and benefits | hyperspell.com I'm Manu, founder of Hyperspell. 14 Years ago I found my first job in tech through Who's Hiring",General Software Engineer,ML & AI
47604611,2026-04,Django|Python,1,"Authentik Security | Security Engineer | US | REMOTE (anywhere) | Full-time Authentik Security ( https://goauthentik.io ) is the company behind authentik ( https://github.com/goauthentik/authentik ), ",Backend Engineer,Backend
47603467,2026-04,AI,1,"NotCo AI is a Food-Tech that modernizes CPG product development by unifying ingredient science, formulation, and consumer insights into one decision engine — trusted by Mars, PepsiCo, Ferrero, and mor",General Software Engineer,ML & AI
47626144,2026-04,AI,1,"Hey all, Cassidy ( https://cassidyai.com , Series A, ONSITE: New York City) is growing fast and we're hiring across a few critical roles in NYC. Senior & Mid-level Software Engineers - end-to-end prod",General Software Engineer,ML & AI
47627245,2026-04,BigQuery|Express|GCP|JavaScript|Kubernetes|MySQL|Node.js|Redis|TypeScript,1,"Company: Faqta
Location: Utrecht, Netherlands (Hybrid Tue/Thu)
Remote: No (NL-based)
Type: Full-time
Salary: €3858–€4244/month + 8% holiday pay Medior Backend Developer (Node.js / TypeScript) Faqta bu",Backend Engineer,Databases
47611760,2026-04,AI|Docker|Rust,1,"Wasmer (YC S19) |  https://wasmer.io/  | Multiple Roles | Remote (EU) or Office (US) | Full-time We are building the next generation of infrastructure for AI without Docker containers, but with a bett",DevOps Engineer,ML & AI
47631468,2026-04,Unclassified,0,"Pomelo Care| Remote US (office in NYC or SF) We’re building a healthier future for women and children. We combine clinical excellence, human connection, and proactive technology to ensure our patients",Unclassified,Other
47603262,2026-04,Ios,1,"CLEAR | Senior/Staff Software Engineers, Staff/Lead iOS Engineer, Infrastructure Engineers| NYC Onsite (4-5 days in-office w/ free catered lunch daily) |  https://www.clearme.com/ CLEAR is building TH",General Software Engineer,Other
47605862,2026-04,AI|Ruby,1,Hellotext — Senior Full-Stack Ruby on Rails — Remote (LATAM/EU) -   https://www.hellotext.com We're building a conversational revenue system for eCommerce — think AI + automation that actually drives ,Backend Engineer,ML & AI
47605066,2026-04,Unclassified,0,"American Board of Family Medicine | Research Data Analyst | Washington, DC | ONSITE | Full time We’re looking for a curious and productive analyst to help us work with our extensive electronic health ",Unclassified,Other
47620067,2026-04,AWS|JavaScript|Terraform|TypeScript,1,"Mighty Acorn Digital | Remote (Continental US) | Full Time |  https://www.mightyacorn.com/ At Mighty Acorn, we make it easier for governments to deliver world-class digital services. From renewing a f",Backend Engineer,Cloud
47604816,2026-04,AWS|Docker|PostgreSQL|Python|S18|Terraform,1,"Enveritas (YC S18, non-profit) | Backend Software Engineer | Remote (Global) |  https://enveritas.org/jobs/ 
Enveritas is a 501(c)(3) nonprofit working on sustainability issues facing smallholder coff",Backend Engineer,Cloud
47624109,2026-04,Unclassified,0,"Quick heads-up! Please list the location (REMOTE / REMOTE US / ONSITE), post only if you’re hiring for your company, and keep it to one post per company. If your company isn’t well-known, add a short ",Unclassified,Other
47602816,2026-04,Cassandra|Elasticsearch|PostgreSQL|Python|Rust|Terraform,1,Discord | Senior Software Engineer - Database Infrastructure | SF Bay Area (Hybrid) Tech stack: Rust | ScyllaDB | k8s | Python | Postgres | Elasticsearch | Terraform Role: Build and operate distribute,Backend Engineer,Databases
47611720,2026-04,AI,1,"Cogram (YC W22,  https://cogram.com ) | Multiple Roles | Remote or hybrid (US/EU/UK) | Full-time Cogram builds AI agents for architects and engineers. Our tools automate project management and streaml",Solutions Architect,ML & AI
47637817,2026-04,Machine Learning,1,"CS PhD position | Chalmers University | Sweden | ONSITE | machine learning for biology At CGR Lab ( https://cgrlab.github.io/research/ ) based in Chalmers, Gothenburg, we work at the intersection of b",ML / AI Engineer,ML & AI
47613445,2026-04,Unclassified,0,PlantingSpace | Full-time | Remote (EU time zone) + Quarterly Meet-ups |  https://planting.space We're building a system that represents domain knowledge as modular probabilistic models — making analy,Unclassified,Other
47612478,2026-04,AI|AWS|Azure|GCP|Machine Learning|PyTorch|Python|TensorFlow,1,"ML6 | Machine Learning Engineer, Data Engineer | Python, TensorFlow, PyTorch, GCP, AWS, Azure | Full-time | Amsterdam, Berlin, Munich, Eindhoven, Ghent (EU) On-site/hybrid We are a Machine Learning co",Backend Engineer,ML & AI
47615203,2026-04,JavaScript|Python|React|TypeScript,1,"Formical | Software Engineer | ONSITE (Hybrid - Delft, Netherlands) | Full-time |  https://careers.formical.bio At Formical, we believe we can become the first sustainable generation on Earth. Biotech",Frontend Engineer,Languages
47614969,2026-04,Express|Ios|Ruby,1,"Perry Street Software | Remote (EU/LatAM/NA) | Full time |  https://www.perrystreet.com/careers Perry Street Software publishes Jack'd and SCRUFF, two of the world's largest LGBTQ+ dating apps on iOS ",Backend Engineer,Backend
47622626,2026-04,Unclassified,0,"Atomic Tessellator | Lead Front-end Engineer | Full time, remote (UTC+12) |  https://atomictessellator.com Atomic Tessellator is the computational infrastructure for advanced materials, enabling defen",Unclassified,Other
47603141,2026-04,AI|Machine Learning|Spark,1,"Espresso AI | Staff ML & Staff Infra Engineers | Brooklyn or San Francisco | Full time We're using LLMs to build neural optimizers, neural scheduling systems, and neural workload tuners. (If you're ex",Data Engineer,ML & AI
47615206,2026-04,Ruby,1,"AREO | Remote (EU) | Full-Time | Equity | Roles: [Engineering Manager (Ruby on Rails), Lead Product Engineer (Ruby on Rails)] My name is Marius and I am the CTO at AREO ( https://goareo.com/ ). AREO, ",Backend Engineer,Languages
47602825,2026-04,AI|Java,1,"Oscilar.com | Sr/Staff Software Engineers & PM | REMOTE (US/Canada/Brazil/Poland/UK) | Full-time AI Risk Decisioning™ platform that helps organizations manage onboarding, fraud, credit, and compliance",Backend Engineer,ML & AI
47617865,2026-04,Python,1,"Data Analyst | Redistricting Data Hub | Remote (US) The Redistricting Data Hub provides individuals, good government organizations, and community groups the data, resources, and knowledge to participa",Backend Engineer,Languages
47614285,2026-04,Java|Kubernetes|Spring|Spring Boot,1,"Infystrat | Full Stack Engineer (Java, Microservices) | Remote (India) | Full-Time | 6–10 LPA We’re hiring early-career engineers (0–2 yrs) to work on open digital infrastructure with real-world impac",Backend Engineer,Languages
47610892,2026-04,AI,1,"TechTalk | Principal Software Engineer, Agentic Engineering | Vienna, Austria | ONSITE/HYBRID | Full-time For those who know what they're doing - even without AI. Our focus is agentic engineering: bui",General Software Engineer,ML & AI
47624976,2026-04,Rust,1,"Rust engineer Polars TYPE: full-time LOCATION: Amsterdam REMOTE: Optional, Based in the Netherlands is preferred VISA: No DESCRIPTION: Polars is the company founded from the Polars OSS project. The co",General Software Engineer,Languages
47609341,2026-04,AI|JavaScript|Machine Learning|Python|React|TypeScript,1,"CVector | Software Engineers, Senior Research Engineer | New York City (FiDi) | ONSITE | Full-time | VISA SPONSORSHIP CVector builds software to bring real time economic optimization and AI prediction",Frontend Engineer,ML & AI
47609849,2026-04,AI|Machine Learning,1,"Stellar Science  | Hybrid (USA) Albuquerque NM, Washington DC (Tysons VA), Dayton OH | Full time, interns/co-ops | U.S. citizenship required |  https://www.stellarscience.com Company : We're a small s",ML / AI Engineer,ML & AI
47613220,2026-04,AI|AWS|Docker|Elasticsearch|Express|FastAPI|Flask|GitHub Actions|Hugging Face|JavaScript|Machine Learning|PostgreSQL|PyTorch|Python|React|Redis|Redux|TypeScript,1,"Scite (scite.ai) | Senior Developer | REMOTE (US) We build AI-powered tools that help researchers and organizations make sense of the scientific literature. Small team, hard problems, real momentum. O",Frontend Engineer,ML & AI
47612065,2026-04,AI|AWS|LLM,1,"Burnin | Founding Researcher | REMOTE (US East Coast/Europe) / ONSITE (London, NYC) Burnin builds hard environments that break AI agents. We design continuous-time evaluation and training arenas for m",Cloud Engineer,ML & AI
47616532,2026-04,AI,1,"Ria Money Transfer |  https://www.riamoneytransfer.com/en-us/  | Hybrid Denver, CO | Full-time Currently looking for a AI-first full time product engineer to help us on a transform our digital product",General Software Engineer,ML & AI
47606148,2026-04,AI,1,"Roles: Forward Deployed Engineer (aka Customer Delivery Lead) and Platform Engineer
Both roles full-time ONSITE in London, £100–160k + 0.5–1.0% equity grant, visa sponsorship available. We build an AI",General Software Engineer,ML & AI
47607330,2026-04,AI,1,"9 Mothers YC P26 | Robotics / Software Engineering | Austin, ONSITE | $150-400k + equity + benefits | 9mothers.com I'm Russ, one of the founders of 9 Mothers. We're making AI weapon systems out of Aus",General Software Engineer,ML & AI
47609118,2026-04,Unclassified,0,"Charge Robotics | Multiple Roles | Full-time | Onsite | SF Bay Area Hi HN! We’re a YC-backed, Series-A startup building robots that build large-scale solar farms. Check out a video of our first system",Unclassified,Other
47616392,2026-04,AI,1,"Founding (AI/Software) Engineer + Founding Research Scientist | NYC |  https://www.l2labs.ai/ L2 Labs is a brand new applied AI lab advancing database systems, data mapping, and data integration. We'r",General Software Engineer,ML & AI
47605713,2026-04,JavaScript|Kubernetes|PostgreSQL|React|Rust|TypeScript,1,Sequent Tech | Senior Fullstack Engineer | REMOTE (Global) | Full-time | sequentech.io Sequent builds cryptographically secure online voting infrastructure used in 200+ real elections across multiple ,Frontend Engineer,Languages
47606136,2026-04,AWS|MySQL|Node.js|PHP|Python|Sftp,1,"Alphamatician (alphamatician.com) | Data Pipeline Engineer | Remote | Full-time We build and maintain alternative data products for institutional investors — structured datasets covering 40,000+ compa",Backend Engineer,Cloud
47617564,2026-04,AI|JavaScript|Rust|TypeScript,1,"MiLaboratories | Bilbao, Spain | ONSITE | RELOCATION SUPPORT |  https://platforma.bio We are MiLaboratories, the team behind Platforma.bio & MiXCR. We are building the ""OS for Biology""—the foundationa",Backend Engineer,ML & AI
47606829,2026-04,JavaScript|Node.js|Python|React|Ruby|TypeScript,1,"Goody | Remote | $150–250K + equity and benefits | US and Canada | Full-time I'm Mark, the technical co-founder and CTO at Goody. We're building a gifting product that every business can use to recogn",Frontend Engineer,Languages
47607283,2026-04,Unclassified,0,"MintMCP | Founding Engineer / Founding GTM | SF Bay Area (ONSITE) MintMCP helps enterprises safely do more with Agents (e.g, governance around MCP tools and agents like Claude Code / Cowork, and other",Unclassified,Other
47602515,2026-04,Django|JavaScript|PostgreSQL|Python|React|TypeScript,1,Fusionbox | Python + TypeScript Engineers | United States| Full-time | REMOTE (Legal to work in the US) We're a software engineering consultancy that builds enterprise software the right way. We negot,Frontend Engineer,Backend
